year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2022.00,4.00,29.00,21.00,68.25,34.10,38.96,9.51,1.18,-2.40,-1.37,1591.50,,,,1.73,31.70
2022.00,4.00,29.00,22.00,69.61,31.05,39.28,8.93,1.36,-2.16,-0.31,241.45,,,,1.85,30.55
2022.00,4.00,29.00,23.00,70.96,28.00,39.50,8.35,1.54,-1.91,0.75,565.85,,,,1.95,30.35
2021.00,12.00,20.00,0.00,129.74,3.46,29.39,7.18,2.81,-2.06,-3.50,1958.29,,,,5.03,24.85
2021.00,12.00,20.00,1.00,129.85,3.13,29.68,6.10,2.06,-1.35,-3.04,2032.55,,,,4.62,25.85
2021.00,12.00,20.00,2.00,129.95,2.79,29.61,5.01,1.31,-0.65,-2.59,1804.76,,,,4.00,30.45
2021.00,12.00,20.00,3.00,130.05,2.46,29.48,3.92,0.56,0.06,-2.13,1655.19,,,,4.67,33.60
2021.00,12.00,20.00,4.00,129.98,2.39,29.60,4.16,-0.16,0.40,-2.09,1648.40,,,,11.90,29.85
2021.00,12.00,20.00,5.00,129.91,2.32,29.94,4.40,-0.88,0.75,-2.04,1270.30,,,,24.67,23.62
2021.00,12.00,20.00,6.00,129.84,2.24,31.02,4.65,-1.60,1.09,-1.99,1114.09,,,,39.05,21.50
2021.00,12.00,20.00,7.00,129.32,2.76,30.97,4.66,-1.16,1.00,-1.67,1374.87,,,,47.90,22.03
2021.00,12.00,20.00,8.00,128.79,3.27,30.13,4.68,-0.72,0.90,-1.35,1427.79,,,,51.68,22.05
2021.00,12.00,20.00,9.00,128.27,3.78,29.64,4.69,-0.29,0.81,-1.03,1099.98,0.77,0.79,0.98,55.23,19.43
2021.00,12.00,20.00,10.00,135.07,3.38,29.09,4.96,-0.12,0.64,-1.27,1215.45,,,,59.80,19.15
2021.00,12.00,20.00,11.00,141.88,2.99,28.75,5.24,0.05,0.46,-1.52,1120.49,,,,50.15,31.57
2021.00,12.00,20.00,12.00,148.68,2.59,28.99,5.51,0.23,0.29,-1.76,1351.49,,,,5.00,60.12
2021.00,12.00,20.00,13.00,144.60,2.44,28.36,5.58,-0.37,0.73,-1.93,324.02,,,,5.33,54.03
2021.00,12.00,20.00,14.00,140.52,2.29,28.17,5.65,-0.97,1.17,-2.10,59.86,,,,8.65,48.35
2021.00,12.00,20.00,15.00,136.44,2.14,28.15,5.72,-1.57,1.61,-2.28,57.01,,,,13.25,43.78
2021.00,12.00,20.00,16.00,141.27,2.23,28.22,5.76,-1.73,1.16,-2.31,239.59,,,,13.72,42.55
2021.00,12.00,20.00,17.00,146.11,2.31,28.07,5.81,-1.90,0.70,-2.34,107.38,,,,13.57,37.10
2021.00,12.00,20.00,18.00,150.94,2.40,24.73,5.86,-2.06,0.25,-2.37,399.63,,,,10.35,48.47
2021.00,12.00,20.00,19.00,153.63,2.50,24.76,5.81,-0.71,0.85,-1.92,1223.06,,,,8.30,44.83
2021.00,12.00,20.00,20.00,156.31,2.60,24.82,5.77,0.63,1.46,-1.47,1122.06,,,,8.57,35.83
2021.00,12.00,20.00,21.00,159.00,2.71,25.06,5.73,1.98,2.06,-1.02,1018.55,,,,8.23,44.30
2021.00,12.00,20.00,22.00,169.80,2.79,24.38,6.17,2.67,0.33,-1.56,1042.03,,,,7.28,36.05
2021.00,12.00,20.00,23.00,180.60,2.88,24.93,6.62,3.36,-1.40,-2.10,769.06,,,,7.28,33.92
2021.00,10.00,15.00,0.00,122.75,13.13,38.54,18.87,0.54,-0.62,-4.96,2072.79,,,,1.62,21.62
2021.00,10.00,15.00,1.00,122.60,12.53,37.39,18.93,0.66,-0.64,-5.24,1868.66,,,,1.62,20.10
2021.00,10.00,15.00,2.00,122.45,11.94,35.82,19.00,0.79,-0.66,-5.53,1536.86,,,,1.75,20.73
2021.00,10.00,15.00,3.00,122.29,11.34,35.32,19.07,0.91,-0.68,-5.81,1052.39,,,,2.22,18.45
2021.00,10.00,15.00,4.00,105.38,15.88,34.93,19.13,1.04,-1.05,-4.82,1154.74,,,,3.90,15.52
2021.00,10.00,15.00,5.00,88.46,20.42,31.98,19.19,1.17,-1.42,-3.82,847.38,,,,6.55,13.75
2021.00,10.00,15.00,6.00,71.54,24.95,31.68,19.25,1.29,-1.79,-2.82,754.50,,,,8.73,14.90
2021.00,10.00,15.00,7.00,94.27,17.86,32.20,18.27,1.10,-1.43,-2.15,563.81,,,,11.05,10.27
2021.00,10.00,15.00,8.00,116.99,10.76,34.66,17.28,0.90,-1.07,-1.47,1486.85,3.06,3.80,0.81,13.40,10.10
2021.00,10.00,15.00,9.00,139.71,3.67,40.67,16.30,0.70,-0.71,-0.80,2660.57,,,,16.73,9.03
2021.00,10.00,15.00,10.00,133.77,3.60,39.70,16.08,0.48,-0.12,-0.73,2318.42,,,,17.23,12.18
2021.00,10.00,15.00,11.00,127.83,3.53,38.01,15.85,0.26,0.46,-0.66,1839.68,,,,15.12,15.23
2021.00,10.00,15.00,12.00,121.89,3.46,35.97,15.63,0.04,1.04,-0.59,836.61,,,,11.07,26.45
2021.00,10.00,15.00,13.00,120.74,3.37,31.83,15.27,0.57,0.11,-0.30,356.65,,,,3.08,54.35
2021.00,10.00,15.00,14.00,119.60,3.27,33.02,14.91,1.09,-0.81,-0.02,918.91,,,,1.85,54.67
2021.00,10.00,15.00,15.00,118.46,3.17,35.28,14.56,1.62,-1.74,0.27,1569.08,,,,1.82,53.50
2021.00,10.00,15.00,16.00,129.20,3.35,37.06,14.25,1.87,-1.44,-0.14,1883.92,,,,1.75,48.85
2021.00,10.00,15.00,17.00,139.93,3.52,34.21,13.94,2.12,-1.13,-0.56,807.02,,,,1.88,40.33
2021.00,10.00,15.00,18.00,150.67,3.69,37.06,13.63,2.38,-0.83,-0.97,1993.79,,,,1.72,35.10
2021.00,10.00,15.00,19.00,152.83,3.72,37.87,13.66,1.93,-0.44,-0.50,2069.84,,,,1.82,36.42
2021.00,10.00,15.00,20.00,154.99,3.75,37.45,13.69,1.49,-0.06,-0.04,2035.49,,,,1.90,32.08
2021.00,10.00,15.00,21.00,157.15,3.77,38.21,13.73,1.04,0.32,0.43,2397.23,,,,1.80,31.40
2021.00,10.00,15.00,22.00,162.86,3.90,36.41,13.92,-0.02,1.04,0.01,2217.05,,,,1.78,23.50
2021.00,10.00,15.00,23.00,168.56,4.02,37.18,14.11,-1.08,1.76,-0.41,2258.46,,,,1.75,21.95
2024.00,3.00,22.00,0.00,17.24,79.89,15.14,6.43,-1.85,-0.81,-3.23,72.38,,,,22.33,12.03
2024.00,3.00,22.00,1.00,14.30,86.51,16.81,6.39,-2.09,-0.22,-2.71,13.18,,,,17.12,15.65
2024.00,3.00,22.00,2.00,11.36,93.14,16.37,6.36,-2.33,0.36,-2.19,141.90,,,,12.50,23.27
2024.00,3.00,22.00,3.00,8.42,99.76,15.36,6.32,-2.58,0.94,-1.67,85.94,,,,18.52,20.73
2024.00,3.00,22.00,4.00,6.34,103.29,14.15,6.34,-1.68,1.09,-1.27,133.83,,,,29.82,16.00
2024.00,3.00,22.00,5.00,4.27,106.83,12.96,6.36,-0.78,1.25,-0.88,75.12,,,,36.92,13.10
2024.00,3.00,22.00,6.00,2.20,110.37,12.41,6.38,0.12,1.40,-0.49,24.28,,,,49.53,11.65
2024.00,3.00,22.00,7.00,2.80,102.64,11.94,6.72,0.59,1.21,-0.24,46.20,,,,62.08,12.97
2024.00,3.00,22.00,8.00,3.41,94.91,12.84,7.06,1.06,1.02,0.01,80.73,,,,68.03,14.85
2024.00,3.00,22.00,9.00,4.01,87.19,13.33,7.40,1.53,0.82,0.25,102.01,,,,76.97,12.05
2024.00,3.00,22.00,10.00,16.28,70.02,12.93,7.29,1.20,0.54,-0.34,77.81,,,,87.12,9.68
2024.00,3.00,22.00,11.00,28.54,52.86,12.74,7.19,0.88,0.26,-0.93,73.27,,,,90.10,8.07
2024.00,3.00,22.00,12.00,40.81,35.70,13.41,7.08,0.56,-0.02,-1.52,13.32,,,,88.15,17.70
2024.00,3.00,22.00,13.00,37.33,34.94,12.38,7.21,0.87,-0.20,-1.59,56.39,,,,47.15,31.23
2024.00,3.00,22.00,14.00,33.85,34.18,11.22,7.33,1.17,-0.38,-1.66,42.75,,,,21.87,44.05
2024.00,3.00,22.00,15.00,30.37,33.42,11.56,7.46,1.48,-0.56,-1.74,25.97,,,,5.58,54.68
2024.00,3.00,22.00,16.00,29.19,36.49,10.54,7.66,1.17,0.23,-1.27,24.00,,,,2.38,51.00
2024.00,3.00,22.00,17.00,28.00,39.56,11.90,7.86,0.86,1.02,-0.80,48.59,,,,2.20,49.20
2024.00,3.00,22.00,18.00,26.82,42.63,11.86,8.06,0.55,1.81,-0.34,58.58,,,,2.90,46.75
2024.00,3.00,22.00,19.00,30.26,46.84,10.72,7.73,-0.11,0.54,-1.08,20.77,,,,3.27,46.73
2024.00,3.00,22.00,20.00,33.69,51.06,11.28,7.40,-0.78,-0.72,-1.83,39.47,,,,2.20,40.27
2024.00,3.00,22.00,21.00,37.13,55.28,11.11,7.07,-1.44,-1.99,-2.57,29.52,,,,18.02,15.90
2024.00,3.00,22.00,22.00,44.66,44.76,10.28,6.98,-0.58,-1.99,-2.99,27.66,,,,19.65,17.95
2024.00,3.00,22.00,23.00,52.18,34.24,10.31,6.90,0.28,-2.00,-3.41,56.43,,,,18.55,19.12
2020.00,10.00,27.00,0.00,106.27,15.42,36.73,7.32,-1.49,2.10,-1.97,2269.16,,,,7.93,56.12
2020.00,10.00,27.00,1.00,107.13,12.08,36.86,7.59,-0.09,0.74,-2.44,3907.54,,,,8.50,49.62
2020.00,10.00,27.00,2.00,107.99,8.74,32.81,7.87,1.31,-0.63,-2.92,2885.05,,,,10.18,52.83
2020.00,10.00,27.00,3.00,108.85,5.40,33.08,8.14,2.71,-2.00,-3.39,1897.66,,,,15.55,65.25
2020.00,10.00,27.00,4.00,114.49,5.36,34.89,7.88,2.61,-1.69,-3.37,2205.67,,,,37.97,71.40
2020.00,10.00,27.00,5.00,120.12,5.32,33.91,7.62,2.50,-1.37,-3.34,1849.55,,,,74.03,70.65
2020.00,10.00,27.00,6.00,125.75,5.28,29.54,7.36,2.39,-1.06,-3.32,1481.77,,,,111.75,76.53
2020.00,10.00,27.00,7.00,115.78,37.68,29.71,7.45,1.96,-0.91,-3.24,1763.27,,,,140.82,57.47
2020.00,10.00,27.00,8.00,105.81,70.08,31.45,7.53,1.53,-0.75,-3.16,1158.50,0.72,2.78,0.26,151.53,42.15
2020.00,10.00,27.00,9.00,95.83,102.48,30.81,7.62,1.10,-0.60,-3.08,1622.52,,,,131.60,46.53
2020.00,10.00,27.00,10.00,97.77,71.13,34.01,7.10,1.40,-1.14,-3.38,1552.99,,,,104.25,53.90
2020.00,10.00,27.00,11.00,99.71,39.77,36.30,6.58,1.69,-1.68,-3.69,1980.54,,,,65.42,82.47
2020.00,10.00,27.00,12.00,101.65,8.42,39.00,6.06,1.98,-2.22,-3.99,3500.51,,,,22.90,125.00
2020.00,10.00,27.00,13.00,116.58,7.22,39.77,6.07,1.76,-1.97,-3.85,4137.49,,,,3.02,159.43
2020.00,10.00,27.00,14.00,131.50,6.02,39.13,6.09,1.53,-1.71,-3.71,3937.71,,,,3.53,119.53
2020.00,10.00,27.00,15.00,146.43,4.82,37.92,6.10,1.31,-1.46,-3.57,1793.97,,,,5.62,119.25
2020.00,10.00,27.00,16.00,138.05,8.76,37.88,6.23,1.68,-1.43,-3.50,2880.15,,,,7.40,115.60
2020.00,10.00,27.00,17.00,129.67,12.69,36.52,6.37,2.05,-1.41,-3.43,2874.16,,,,8.18,121.55
2020.00,10.00,27.00,18.00,121.30,16.63,34.52,6.50,2.43,-1.39,-3.36,2157.30,,,,7.38,100.68
2020.00,10.00,27.00,19.00,123.01,13.91,38.01,6.26,2.22,-1.17,-3.15,3644.97,,,,6.62,91.97
2020.00,10.00,27.00,20.00,124.72,11.19,36.70,6.02,2.02,-0.95,-2.93,2896.13,,,,6.50,98.80
2020.00,10.00,27.00,21.00,126.44,8.47,37.22,5.78,1.82,-0.74,-2.72,3111.40,,,,6.88,97.20
2020.00,10.00,27.00,22.00,131.79,31.20,33.43,5.62,2.58,-1.17,-2.80,1822.43,,,,5.85,83.60
2020.00,10.00,27.00,23.00,137.15,53.94,34.94,5.46,3.33,-1.59,-2.89,2469.66,,,,5.58,80.55
2022.00,12.00,30.00,0.00,2.94,123.00,33.42,6.13,2.18,-1.05,-0.23,181.55,,,,3.83,25.45
2022.00,12.00,30.00,1.00,22.68,95.38,32.76,6.37,0.39,-0.34,0.19,99.81,,,,3.65,21.80
2022.00,12.00,30.00,2.00,42.42,67.77,33.30,6.61,-1.41,0.37,0.61,122.03,,,,2.10,23.97
2022.00,12.00,30.00,3.00,62.17,40.15,33.74,6.85,-3.21,1.08,1.03,177.40,,,,1.88,27.00
2022.00,12.00,30.00,4.00,67.75,33.82,34.70,6.91,-3.14,0.54,1.28,290.97,,,,3.75,29.20
2022.00,12.00,30.00,5.00,73.33,27.49,33.66,6.97,-3.07,0.00,1.53,138.11,,,,8.95,34.10
2022.00,12.00,30.00,6.00,78.91,21.16,32.77,7.03,-3.01,-0.54,1.78,156.48,,,,18.12,31.38
2022.00,12.00,30.00,7.00,65.18,35.52,32.94,6.96,-3.09,0.16,1.60,85.78,,,,24.45,29.05
2022.00,12.00,30.00,8.00,51.45,49.89,31.25,6.88,-3.18,0.86,1.42,153.10,0.60,0.81,0.73,23.25,27.73
2022.00,12.00,30.00,9.00,37.72,64.26,30.00,6.81,-3.26,1.56,1.24,45.13,,,,23.00,33.52
2022.00,12.00,30.00,10.00,45.02,54.83,31.55,7.01,-2.99,1.54,1.82,97.43,,,,26.82,33.27
2022.00,12.00,30.00,11.00,52.32,45.40,30.96,7.21,-2.71,1.51,2.41,102.37,,,,23.90,37.27
2022.00,12.00,30.00,12.00,59.62,35.97,32.95,7.41,-2.43,1.48,3.00,66.23,,,,11.15,47.10
2022.00,12.00,30.00,13.00,60.90,35.22,31.95,6.95,-2.59,0.74,2.97,182.33,,,,1.95,56.52
2022.00,12.00,30.00,14.00,62.17,34.47,30.08,6.50,-2.74,-0.01,2.93,201.90,,,,1.38,51.73
2022.00,12.00,30.00,15.00,63.45,33.71,28.97,6.05,-2.90,-0.75,2.90,168.81,,,,1.35,50.07
2022.00,12.00,30.00,16.00,65.64,30.38,28.40,6.93,-2.63,-0.08,2.93,126.04,,,,1.38,30.22
2022.00,12.00,30.00,17.00,67.83,27.06,28.66,7.81,-2.36,0.59,2.96,78.94,,,,1.63,26.35
2022.00,12.00,30.00,18.00,70.01,23.73,29.47,8.69,-2.09,1.26,2.98,170.19,,,,1.40,25.50
2022.00,12.00,30.00,19.00,71.75,22.87,27.89,9.20,-1.37,1.40,2.26,124.51,,,,1.25,20.93
2022.00,12.00,30.00,20.00,73.49,22.01,28.40,9.71,-0.65,1.54,1.53,328.95,,,,1.40,17.83
2022.00,12.00,30.00,21.00,75.23,21.15,30.25,10.22,0.08,1.67,0.80,105.29,,,,2.17,15.90
2022.00,12.00,30.00,22.00,74.45,21.41,31.06,10.78,-0.31,1.28,1.32,52.79,,,,2.40,13.90
2022.00,12.00,30.00,23.00,73.68,21.66,32.18,11.34,-0.69,0.89,1.84,105.86,,,,2.73,15.42
2021.00,4.00,22.00,0.00,192.31,12.70,24.17,9.55,2.13,-1.09,-3.29,872.73,,,,2.92,20.25
2021.00,4.00,22.00,1.00,198.35,11.94,24.03,9.74,1.35,-1.07,-3.00,871.84,,,,1.50,20.60
2021.00,4.00,22.00,2.00,204.39,11.18,23.50,9.94,0.56,-1.06,-2.72,853.42,,,,9.55,17.82
2021.00,4.00,22.00,3.00,210.43,10.42,23.96,10.14,-0.22,-1.04,-2.44,981.90,,,,24.20,15.75
2021.00,4.00,22.00,4.00,184.60,9.48,23.72,10.22,-0.62,-0.94,-2.41,920.26,,,,35.58,10.92
2021.00,4.00,22.00,5.00,158.77,8.54,21.96,10.30,-1.03,-0.84,-2.39,863.02,,,,44.75,9.77
2021.00,4.00,22.00,6.00,132.95,7.61,22.93,10.38,-1.44,-0.74,-2.36,802.34,,,,51.30,6.40
2021.00,4.00,22.00,7.00,138.33,7.99,23.70,10.71,-0.94,-0.58,-2.10,896.12,,,,59.58,6.60
2021.00,4.00,22.00,8.00,143.71,8.36,24.29,11.05,-0.45,-0.42,-1.85,894.82,0.71,1.62,0.44,65.58,7.22
2021.00,4.00,22.00,9.00,149.10,8.74,24.58,11.39,0.05,-0.26,-1.59,758.88,,,,69.40,6.67
2021.00,4.00,22.00,10.00,143.66,11.13,25.64,10.98,0.62,-0.49,-1.91,801.53,,,,74.08,8.62
2021.00,4.00,22.00,11.00,138.22,13.52,26.37,10.58,1.20,-0.72,-2.24,785.22,,,,76.70,8.80
2021.00,4.00,22.00,12.00,132.79,15.91,26.28,10.17,1.78,-0.95,-2.56,1013.89,,,,71.25,10.82
2021.00,4.00,22.00,13.00,126.79,12.97,26.07,10.32,1.51,-0.71,-2.65,936.35,,,,61.90,14.32
2021.00,4.00,22.00,14.00,120.80,10.02,23.90,10.46,1.25,-0.47,-2.74,989.37,,,,42.12,21.57
2021.00,4.00,22.00,15.00,114.80,7.08,23.07,10.60,0.98,-0.23,-2.82,959.10,,,,30.75,22.83
2021.00,4.00,22.00,16.00,116.10,6.14,23.04,10.30,0.80,-0.55,-2.91,797.96,,,,32.45,19.55
2021.00,4.00,22.00,17.00,117.40,5.20,23.48,9.99,0.62,-0.87,-2.99,726.08,,,,35.92,13.75
2021.00,4.00,22.00,18.00,118.70,4.27,22.84,9.68,0.44,-1.19,-3.07,736.09,,,,41.55,11.53
2021.00,4.00,22.00,19.00,130.33,4.77,22.83,9.69,0.67,-1.22,-3.41,816.98,,,,41.22,10.70
2021.00,4.00,22.00,20.00,141.96,5.28,21.85,9.70,0.90,-1.25,-3.74,688.25,,,,37.40,9.22
2021.00,4.00,22.00,21.00,153.59,5.78,21.48,9.71,1.13,-1.29,-4.07,643.08,,,,41.08,9.40
2021.00,4.00,22.00,22.00,150.09,6.20,20.77,9.66,0.42,-0.88,-3.80,673.23,,,,38.40,9.60
2021.00,4.00,22.00,23.00,146.58,6.62,19.68,9.62,-0.29,-0.46,-3.53,684.38,,,,39.02,8.40
2019.00,12.00,29.00,0.00,0.00,97.13,24.68,7.23,-1.23,0.56,0.56,127.58,,,,10.00,64.65
2019.00,12.00,29.00,1.00,11.27,73.29,27.12,7.57,-1.91,0.22,1.41,176.11,,,,7.77,57.78
2019.00,12.00,29.00,2.00,22.53,49.45,26.86,7.92,-2.59,-0.11,2.25,247.80,,,,5.97,52.23
2019.00,12.00,29.00,3.00,33.80,25.61,26.04,8.26,-3.27,-0.45,3.10,313.57,,,,5.32,55.02
2019.00,12.00,29.00,4.00,36.20,25.02,28.14,8.12,-2.47,-1.05,2.97,290.74,,,,7.12,56.05
2019.00,12.00,29.00,5.00,38.61,24.43,28.21,7.97,-1.68,-1.66,2.83,53.71,,,,9.88,65.05
2019.00,12.00,29.00,6.00,41.01,23.85,28.48,7.82,-0.88,-2.26,2.70,70.99,,,,16.02,71.43
2019.00,12.00,29.00,7.00,54.29,17.63,26.90,8.65,1.25,-1.26,1.98,399.40,,,,33.03,67.20
2019.00,12.00,29.00,8.00,67.56,11.40,28.33,9.47,3.38,-0.25,1.26,477.41,,,,56.45,70.25
2019.00,12.00,29.00,9.00,80.83,5.18,27.80,10.30,5.51,0.75,0.55,394.13,,,,70.33,70.82
2019.00,12.00,29.00,10.00,61.11,19.81,29.97,11.16,3.44,0.20,0.72,208.27,,,,62.20,64.80
2019.00,12.00,29.00,11.00,41.39,34.43,27.02,12.02,1.37,-0.35,0.90,280.93,,,,35.88,80.17
2019.00,12.00,29.00,12.00,21.67,49.06,24.66,12.88,-0.69,-0.90,1.08,199.87,,,,8.32,89.78
2019.00,12.00,29.00,13.00,31.25,40.86,28.89,11.94,0.15,-0.71,1.42,202.87,,,,3.60,84.78
2019.00,12.00,29.00,14.00,40.83,32.66,29.88,11.00,0.99,-0.53,1.77,184.20,,,,3.82,77.75
2019.00,12.00,29.00,15.00,50.41,24.46,28.81,10.07,1.84,-0.34,2.11,206.06,,,,4.03,59.25
2019.00,12.00,29.00,16.00,51.36,25.72,28.89,8.95,2.20,-0.17,1.68,276.64,,,,3.95,46.42
2019.00,12.00,29.00,17.00,52.31,26.99,31.66,7.83,2.57,-0.01,1.25,128.02,,,,3.75,49.08
2019.00,12.00,29.00,18.00,53.27,28.25,33.77,6.71,2.94,0.16,0.82,888.95,,,,3.45,45.25
2019.00,12.00,29.00,19.00,50.21,27.83,34.35,6.37,1.32,0.88,0.39,827.26,,,,3.17,40.45
2019.00,12.00,29.00,20.00,47.16,27.42,31.56,6.03,-0.30,1.59,-0.04,213.70,,,,3.30,35.05
2019.00,12.00,29.00,21.00,44.11,27.00,29.82,5.69,-1.92,2.31,-0.46,388.47,,,,3.20,39.38
2019.00,12.00,29.00,22.00,34.50,45.99,31.38,6.11,-1.62,1.52,0.10,476.05,,,,3.35,32.40
2019.00,12.00,29.00,23.00,24.90,64.98,29.84,6.54,-1.32,0.73,0.66,472.90,,,,2.87,30.88
2022.00,9.00,1.00,0.00,24.07,61.14,27.26,7.24,-1.74,-0.30,0.66,414.16,,,,2.83,17.65
2022.00,9.00,1.00,1.00,37.59,51.67,29.32,7.25,-0.65,-1.22,0.54,21.03,,,,2.52,16.95
2022.00,9.00,1.00,2.00,51.11,42.20,28.91,7.27,0.45,-2.14,0.43,183.12,,,,2.97,17.73
2022.00,9.00,1.00,3.00,64.63,32.73,28.66,7.28,1.54,-3.06,0.32,363.25,,,,4.58,19.30
2022.00,9.00,1.00,4.00,56.44,40.77,30.00,7.30,1.39,-2.75,0.63,44.15,,,,12.35,15.40
2022.00,9.00,1.00,5.00,48.25,48.80,31.23,7.31,1.25,-2.43,0.94,92.70,,,,25.77,11.97
2022.00,9.00,1.00,6.00,40.06,56.84,31.93,7.32,1.10,-2.12,1.25,117.38,,,,41.40,12.12
2022.00,9.00,1.00,7.00,26.87,74.16,28.67,7.79,1.11,-2.00,1.15,305.17,,,,43.58,11.90
2022.00,9.00,1.00,8.00,13.69,91.47,29.40,8.25,1.12,-1.88,1.05,133.32,,,,49.75,8.95
2022.00,9.00,1.00,9.00,0.50,108.79,30.03,8.72,1.13,-1.77,0.95,102.26,,,,49.20,13.12
2022.00,9.00,1.00,10.00,18.78,107.14,29.34,9.34,0.87,-1.82,0.92,42.28,,,,47.55,9.42
2022.00,9.00,1.00,11.00,37.06,105.50,31.41,9.95,0.60,-1.87,0.89,52.49,,,,42.42,13.38
2022.00,9.00,1.00,12.00,55.34,103.85,32.03,10.57,0.33,-1.92,0.85,50.80,,,,31.52,23.15
2022.00,9.00,1.00,13.00,57.08,94.45,32.43,10.82,0.54,-1.90,1.15,66.43,,,,22.00,29.30
2022.00,9.00,1.00,14.00,58.82,85.05,31.66,11.07,0.75,-1.87,1.45,538.45,,,,12.95,30.07
2022.00,9.00,1.00,15.00,60.57,75.65,30.94,11.32,0.97,-1.85,1.75,1405.54,,,,6.00,32.00
2022.00,9.00,1.00,16.00,56.22,89.04,30.53,11.26,0.63,-2.03,2.02,558.24,,,,4.97,27.90
2022.00,9.00,1.00,17.00,51.88,102.44,29.35,11.20,0.29,-2.21,2.30,180.44,,,,6.40,20.20
2022.00,9.00,1.00,18.00,47.54,115.84,30.79,11.14,-0.04,-2.39,2.58,104.48,,,,4.72,20.88
2022.00,9.00,1.00,19.00,37.96,109.53,27.65,10.57,0.28,-2.01,1.67,251.45,,,,5.27,17.60
2022.00,9.00,1.00,20.00,28.39,103.22,28.31,10.01,0.61,-1.64,0.77,238.33,,,,4.90,16.48
2022.00,9.00,1.00,21.00,18.81,96.91,29.55,9.44,0.94,-1.27,-0.14,103.30,,,,3.62,20.50
2022.00,9.00,1.00,22.00,32.31,87.71,27.15,9.68,1.15,-1.67,0.53,209.87,,,,3.48,18.57
2022.00,9.00,1.00,23.00,45.81,78.51,27.45,9.92,1.37,-2.08,1.20,274.19,,,,3.38,16.45
2019.00,8.00,17.00,0.00,36.19,83.78,25.31,11.29,0.77,0.89,2.49,286.38,,,,13.27,7.10
2019.00,8.00,17.00,1.00,38.53,76.77,26.89,12.60,1.35,0.63,2.31,136.13,,,,11.98,6.58
2019.00,8.00,17.00,2.00,40.87,69.76,26.00,13.91,1.92,0.37,2.14,148.46,,,,6.15,9.65
2019.00,8.00,17.00,3.00,43.20,62.75,25.11,15.22,2.49,0.11,1.96,209.27,,,,6.52,8.88
2019.00,8.00,17.00,4.00,44.49,59.96,25.39,15.41,2.01,-0.08,1.33,39.43,,,,6.88,6.45
2019.00,8.00,17.00,5.00,45.77,57.17,25.55,15.59,1.53,-0.27,0.70,225.00,,,,9.52,6.28
2019.00,8.00,17.00,6.00,47.06,54.37,25.46,15.78,1.05,-0.47,0.07,109.77,,,,9.93,11.53
2019.00,8.00,17.00,7.00,31.56,79.13,26.43,15.16,1.06,0.01,-0.15,111.27,,,,12.35,11.00
2019.00,8.00,17.00,8.00,16.06,103.88,27.38,14.54,1.07,0.49,-0.36,135.67,,,,19.60,8.77
2019.00,8.00,17.00,9.00,0.57,128.63,27.87,13.92,1.08,0.97,-0.57,1044.00,,,,19.55,8.95
2019.00,8.00,17.00,10.00,1.24,121.52,26.79,14.63,-0.66,1.18,0.26,848.87,,,,20.60,6.25
2019.00,8.00,17.00,11.00,1.91,114.42,26.70,15.33,-2.39,1.39,1.09,652.69,,,,17.93,7.10
2019.00,8.00,17.00,12.00,2.58,107.31,25.80,16.03,-4.12,1.60,1.93,278.72,,,,13.60,11.45
2019.00,8.00,17.00,13.00,1.81,118.68,25.03,15.36,-3.92,1.01,1.54,369.21,,,,9.67,12.30
2019.00,8.00,17.00,14.00,1.04,130.06,25.89,14.69,-3.73,0.42,1.16,1002.99,,,,8.03,15.08
2019.00,8.00,17.00,15.00,0.26,141.44,24.91,14.01,-3.53,-0.16,0.77,688.13,,,,8.15,12.38
2019.00,8.00,17.00,16.00,21.25,104.38,25.06,14.09,-3.18,0.53,1.06,126.11,,,,6.53,14.38
2019.00,8.00,17.00,17.00,42.24,67.32,25.74,14.16,-2.82,1.22,1.35,355.16,,,,6.25,13.25
2019.00,8.00,17.00,18.00,63.23,30.26,26.43,14.24,-2.47,1.91,1.65,333.03,,,,2.88,16.48
2019.00,8.00,17.00,19.00,57.43,31.75,25.06,12.73,-2.65,1.29,1.59,91.86,,,,4.00,16.80
2019.00,8.00,17.00,20.00,51.63,33.24,25.12,11.23,-2.84,0.68,1.53,245.55,,,,8.60,6.08
2019.00,8.00,17.00,21.00,45.83,34.73,26.42,9.72,-3.02,0.06,1.48,865.06,,,,8.75,11.00
2019.00,8.00,17.00,22.00,30.55,54.45,25.21,9.80,-2.44,-0.04,1.62,558.64,,,,6.57,12.50
2019.00,8.00,17.00,23.00,15.28,74.16,24.59,9.87,-1.85,-0.14,1.76,56.50,,,,4.90,10.65
2021.00,6.00,22.00,0.00,167.30,2.94,18.63,8.08,1.72,-1.66,-2.69,361.86,,,,2.90,18.92
2021.00,6.00,22.00,1.00,166.45,2.79,23.00,7.61,1.87,-1.68,-2.62,942.16,,,,1.63,22.00
2021.00,6.00,22.00,2.00,165.60,2.63,24.00,7.13,2.02,-1.71,-2.54,1058.99,,,,2.67,25.45
2021.00,6.00,22.00,3.00,164.76,2.47,24.02,6.66,2.17,-1.74,-2.46,1195.98,,,,17.85,15.48
2021.00,6.00,22.00,4.00,162.29,2.46,23.07,7.30,1.80,-1.70,-2.60,1150.11,,,,28.75,14.38
