year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2019.00,11.00,20.00,16.00,54.23,13.72,14.53,11.36,-2.48,0.03,4.64,59.58,,,,14.95,44.45
2019.00,11.00,20.00,17.00,67.50,8.47,13.27,12.11,-3.02,-0.46,4.51,54.29,,,,17.35,56.75
2019.00,11.00,20.00,18.00,80.76,3.22,13.08,12.85,-3.57,-0.96,4.39,37.30,,,,20.75,62.50
2019.00,11.00,20.00,19.00,78.09,3.39,13.85,14.44,-3.93,0.23,3.97,16.44,,,,20.55,53.00
2019.00,11.00,20.00,20.00,75.42,3.55,14.05,16.02,-4.30,1.41,3.56,37.80,,,,18.40,38.23
2019.00,11.00,20.00,21.00,72.75,3.72,15.58,17.61,-4.66,2.59,3.14,13.42,,,,18.43,42.50
2019.00,11.00,20.00,22.00,67.26,5.21,13.75,16.93,-3.27,2.29,2.51,25.49,,,,14.70,42.23
2019.00,11.00,20.00,23.00,61.78,6.70,13.85,16.25,-1.88,1.98,1.87,63.76,,,,14.72,24.62
2022.00,8.00,23.00,0.00,52.51,27.45,11.66,19.55,-0.50,-1.30,3.58,26.81,,,,5.70,8.40
2022.00,8.00,23.00,1.00,43.82,35.91,13.92,19.89,-0.64,-0.59,2.72,43.67,,,,6.30,7.88
2022.00,8.00,23.00,2.00,35.12,44.36,12.13,20.23,-0.77,0.11,1.85,67.74,,,,6.08,12.02
2022.00,8.00,23.00,3.00,26.43,52.82,11.81,20.56,-0.91,0.81,0.99,72.38,,,,6.45,10.33
2022.00,8.00,23.00,4.00,26.22,56.37,10.76,21.52,-1.00,0.71,1.40,24.89,,,,6.88,8.68
2022.00,8.00,23.00,5.00,26.01,59.92,8.92,22.48,-1.09,0.62,1.82,33.17,,,,8.18,8.12
2022.00,8.00,23.00,6.00,25.81,63.47,8.53,23.44,-1.17,0.52,2.23,107.10,,,,10.40,8.08
2022.00,8.00,23.00,7.00,29.47,55.61,8.88,23.12,-0.91,0.68,2.57,80.83,,,,12.18,7.82
2022.00,8.00,23.00,8.00,33.13,47.75,7.24,22.81,-0.65,0.84,2.90,26.60,,,,12.62,7.58
2022.00,8.00,23.00,9.00,36.79,39.89,8.94,22.49,-0.39,1.01,3.23,16.03,,,,13.07,11.38
2022.00,8.00,23.00,10.00,29.49,46.00,6.86,22.49,-0.45,1.06,3.07,28.94,,,,12.20,11.90
2022.00,8.00,23.00,11.00,22.19,52.12,7.35,22.48,-0.50,1.12,2.90,68.25,,,,12.10,15.12
2022.00,8.00,23.00,12.00,14.89,58.24,5.44,22.47,-0.56,1.17,2.73,34.60,,,,13.12,16.55
2022.00,8.00,23.00,13.00,29.82,67.88,9.70,22.18,-0.81,0.86,2.37,42.03,,,,11.62,18.15
2022.00,8.00,23.00,14.00,44.76,77.52,13.03,21.89,-1.07,0.54,2.01,88.20,,,,11.62,12.82
2022.00,8.00,23.00,15.00,59.69,87.17,14.27,21.60,-1.32,0.23,1.66,15.60,,,,7.85,21.65
2022.00,8.00,23.00,16.00,49.96,77.66,11.18,21.67,-0.57,-0.09,2.10,47.79,,,,7.97,18.98
2022.00,8.00,23.00,17.00,40.23,68.15,14.49,21.74,0.19,-0.42,2.55,315.20,,,,8.47,15.50
2022.00,8.00,23.00,18.00,30.50,58.64,12.96,21.81,0.94,-0.74,2.99,164.48,,,,7.38,16.00
2022.00,8.00,23.00,19.00,33.99,51.82,14.04,21.30,0.67,-0.16,2.89,246.75,,,,6.75,17.20
2022.00,8.00,23.00,20.00,37.49,44.99,11.63,20.78,0.40,0.42,2.79,413.42,,,,6.40,11.83
2022.00,8.00,23.00,21.00,40.98,38.17,9.13,20.27,0.13,1.00,2.69,104.09,,,,9.57,5.30
2022.00,8.00,23.00,22.00,36.04,39.79,9.35,20.20,-0.19,0.95,2.49,76.41,,,,8.07,7.78
2022.00,8.00,23.00,23.00,31.10,41.42,9.18,20.13,-0.52,0.90,2.29,30.49,,,,8.38,6.83
2022.00,1.00,28.00,0.00,69.17,34.40,33.89,7.06,3.71,-2.74,0.75,1412.39,,,,17.90,15.32
2022.00,1.00,28.00,1.00,69.34,31.14,36.64,7.10,3.30,-2.36,0.87,2378.99,,,,11.62,22.25
2022.00,1.00,28.00,2.00,69.51,27.88,36.92,7.14,2.89,-1.98,0.99,131.05,,,,14.77,20.40
2022.00,1.00,28.00,3.00,69.69,24.62,26.77,7.19,2.48,-1.59,1.10,568.61,,,,20.15,16.45
2022.00,1.00,28.00,4.00,69.93,29.04,22.78,7.26,2.21,-1.43,1.35,629.17,,,,27.83,13.60
2022.00,1.00,28.00,5.00,70.17,33.47,32.65,7.33,1.94,-1.27,1.59,2062.75,,,,35.73,12.15
2022.00,1.00,28.00,6.00,70.41,37.90,34.00,7.40,1.66,-1.10,1.83,1652.17,,,,48.67,8.47
2022.00,1.00,28.00,7.00,71.62,52.53,33.25,7.29,1.84,-1.21,1.66,961.86,,,,53.40,5.92
2022.00,1.00,28.00,8.00,72.83,67.17,32.45,7.17,2.02,-1.31,1.50,1184.35,0.40,1.91,0.21,57.20,5.07
2022.00,1.00,28.00,9.00,74.04,81.81,34.33,7.06,2.20,-1.41,1.33,1978.58,,,,57.05,5.42
2022.00,1.00,28.00,10.00,74.38,61.39,35.99,7.09,2.16,-1.17,1.26,963.03,,,,58.98,6.77
2022.00,1.00,28.00,11.00,74.71,40.97,36.93,7.12,2.12,-0.94,1.19,1028.64,,,,59.50,8.38
2022.00,1.00,28.00,12.00,75.04,20.56,38.45,7.16,2.08,-0.71,1.12,486.59,,,,51.70,14.18
2022.00,1.00,28.00,13.00,81.85,17.61,38.67,6.59,-0.14,0.17,0.98,1713.28,,,,37.60,23.40
2022.00,1.00,28.00,14.00,88.65,14.67,37.17,6.03,-2.36,1.05,0.84,1201.49,,,,13.35,42.58
2022.00,1.00,28.00,15.00,95.46,11.73,37.15,5.47,-4.59,1.93,0.70,1384.55,,,,3.35,52.47
2022.00,1.00,28.00,16.00,99.56,12.71,38.27,5.57,-4.57,1.94,0.73,2677.04,,,,3.10,46.95
2022.00,1.00,28.00,17.00,103.65,13.68,36.90,5.67,-4.56,1.96,0.76,2025.38,,,,3.10,36.15
2022.00,1.00,28.00,18.00,107.75,14.66,35.42,5.76,-4.55,1.97,0.79,1999.40,,,,2.95,40.42
2022.00,1.00,28.00,19.00,102.10,21.96,34.78,6.12,-4.22,0.18,0.68,1812.94,,,,2.90,28.38
2022.00,1.00,28.00,20.00,96.44,29.25,35.79,6.48,-3.89,-1.62,0.56,1743.35,,,,3.10,25.77
2022.00,1.00,28.00,21.00,90.79,36.54,36.32,6.84,-3.55,-3.41,0.44,2303.23,,,,2.67,28.40
2022.00,1.00,28.00,22.00,85.85,34.84,36.06,7.19,-2.62,-2.48,0.39,2279.04,,,,3.12,28.02
2022.00,1.00,28.00,23.00,80.92,33.13,38.32,7.54,-1.69,-1.56,0.34,2550.57,,,,2.75,25.98
2023.00,9.00,24.00,0.00,16.96,139.95,7.97,9.03,-3.00,1.92,0.60,11.56,,,,3.15,34.67
2023.00,9.00,24.00,1.00,33.84,111.23,5.98,10.46,-2.90,1.34,0.10,26.83,,,,5.03,37.35
2023.00,9.00,24.00,2.00,50.72,82.50,11.93,11.88,-2.80,0.76,-0.40,229.06,,,,5.25,45.57
2023.00,9.00,24.00,3.00,67.60,53.77,10.83,13.30,-2.70,0.18,-0.90,20.17,,,,1.98,31.80
2023.00,9.00,24.00,4.00,83.73,44.83,11.04,13.17,-1.69,-1.07,-1.02,105.51,,,,3.45,21.08
2023.00,9.00,24.00,5.00,99.86,35.88,10.97,13.04,-0.68,-2.32,-1.15,167.98,,,,9.03,14.20
2023.00,9.00,24.00,6.00,115.99,26.94,10.47,12.91,0.32,-3.57,-1.27,16.93,,,,14.68,15.72
2023.00,9.00,24.00,7.00,84.06,43.02,11.88,13.29,0.64,-2.71,-1.00,174.75,,,,19.83,10.10
2023.00,9.00,24.00,8.00,52.13,59.11,12.27,13.68,0.96,-1.85,-0.73,49.09,0.66,3.74,0.18,22.95,8.85
2023.00,9.00,24.00,9.00,20.20,75.19,7.53,14.06,1.28,-1.00,-0.46,54.09,,,,22.45,9.75
2023.00,9.00,24.00,10.00,21.91,78.80,9.41,13.62,0.16,-1.15,-0.48,60.89,,,,11.60,7.00
2023.00,9.00,24.00,11.00,23.62,82.42,7.86,13.17,-0.96,-1.30,-0.50,58.64,,,,13.03,9.47
2023.00,9.00,24.00,12.00,25.33,86.03,6.56,12.73,-2.09,-1.46,-0.52,37.17,,,,14.95,10.50
2023.00,9.00,24.00,13.00,32.51,89.56,6.94,12.92,-2.18,-1.08,-0.59,43.77,,,,5.38,30.55
2023.00,9.00,24.00,14.00,39.69,93.09,8.57,13.12,-2.28,-0.71,-0.66,93.45,,,,2.98,23.67
2023.00,9.00,24.00,15.00,46.88,96.62,6.55,13.32,-2.37,-0.33,-0.73,37.18,,,,2.25,21.75
2023.00,9.00,24.00,16.00,31.67,114.24,9.03,12.92,-2.47,0.07,-0.55,16.24,,,,1.75,29.72
2023.00,9.00,24.00,17.00,16.46,131.85,9.62,12.51,-2.58,0.47,-0.37,33.02,,,,1.90,25.75
2023.00,9.00,24.00,18.00,1.25,149.47,11.76,12.11,-2.68,0.87,-0.19,69.82,,,,1.18,25.83
2023.00,9.00,24.00,19.00,10.38,123.30,13.27,12.07,-1.26,0.07,0.22,173.22,,,,1.57,27.07
2023.00,9.00,24.00,20.00,19.52,97.12,9.96,12.03,0.15,-0.74,0.64,49.49,,,,1.30,18.68
2023.00,9.00,24.00,21.00,28.65,70.95,10.43,11.99,1.57,-1.54,1.05,108.73,,,,3.20,12.20
2023.00,9.00,24.00,22.00,29.17,69.97,10.26,11.56,0.57,-1.72,0.95,83.42,,,,1.90,15.33
2023.00,9.00,24.00,23.00,29.68,68.99,9.67,11.12,-0.42,-1.89,0.84,24.93,,,,1.78,13.12
2021.00,10.00,10.00,0.00,155.46,7.39,21.65,19.50,2.23,-2.54,-2.55,1969.63,,,,5.65,19.48
2021.00,10.00,10.00,1.00,149.21,10.34,22.03,19.66,1.98,-2.47,-2.86,2212.12,,,,5.62,18.55
2021.00,10.00,10.00,2.00,142.96,13.28,23.34,19.82,1.72,-2.40,-3.16,2012.51,,,,5.65,21.65
2021.00,10.00,10.00,3.00,136.71,16.23,23.05,19.98,1.47,-2.34,-3.47,936.16,,,,6.05,20.40
2021.00,10.00,10.00,4.00,140.48,13.36,22.49,19.50,0.78,-1.34,-2.90,1505.03,,,,5.28,11.85
2021.00,10.00,10.00,5.00,144.25,10.50,24.00,19.02,0.09,-0.34,-2.33,1518.01,,,,6.67,13.07
2021.00,10.00,10.00,6.00,148.01,7.64,25.53,18.54,-0.60,0.66,-1.77,1412.28,,,,7.92,11.18
2021.00,10.00,10.00,7.00,138.37,8.81,24.93,18.63,-0.40,0.04,-2.13,979.02,,,,9.73,8.97
2021.00,10.00,10.00,8.00,128.72,9.98,22.49,18.72,-0.21,-0.57,-2.48,871.96,0.70,0.79,0.90,11.67,6.20
2021.00,10.00,10.00,9.00,119.08,11.15,22.82,18.82,-0.01,-1.19,-2.84,1873.17,,,,13.68,4.45
2021.00,10.00,10.00,10.00,117.64,10.40,21.05,18.61,-1.59,-1.17,-2.16,1604.86,,,,19.25,6.40
2021.00,10.00,10.00,11.00,116.20,9.65,20.88,18.40,-3.16,-1.16,-1.48,1191.33,,,,22.05,5.03
2021.00,10.00,10.00,12.00,114.76,8.90,20.68,18.20,-4.73,-1.14,-0.79,1008.12,,,,19.50,6.38
2021.00,10.00,10.00,13.00,111.40,7.10,23.85,18.10,-4.51,-0.67,-0.53,1468.33,,,,6.78,24.43
2021.00,10.00,10.00,14.00,108.03,5.31,24.60,18.01,-4.29,-0.20,-0.27,1976.29,,,,6.27,42.62
2021.00,10.00,10.00,15.00,104.67,3.52,24.91,17.91,-4.07,0.26,-0.01,1434.23,,,,6.10,39.07
2021.00,10.00,10.00,16.00,100.47,3.83,26.17,18.25,-3.62,0.15,0.32,1250.96,,,,7.85,35.02
2021.00,10.00,10.00,17.00,96.27,4.14,28.47,18.59,-3.16,0.04,0.65,2155.56,,,,6.70,31.80
2021.00,10.00,10.00,18.00,92.07,4.46,28.33,18.92,-2.71,-0.07,0.99,2210.32,,,,7.50,32.55
2021.00,10.00,10.00,19.00,100.22,4.23,27.96,18.60,-0.62,-0.22,0.89,2699.12,,,,7.80,27.32
2021.00,10.00,10.00,20.00,108.37,3.99,27.47,18.27,1.46,-0.36,0.79,2196.09,,,,7.40,22.05
2021.00,10.00,10.00,21.00,116.51,3.76,27.08,17.94,3.55,-0.51,0.69,1638.07,,,,8.37,22.00
2021.00,10.00,10.00,22.00,125.21,3.90,27.56,18.19,3.60,-1.00,0.41,1335.56,,,,6.97,27.78
2021.00,10.00,10.00,23.00,133.90,4.04,28.59,18.44,3.65,-1.49,0.13,1594.39,,,,7.83,21.70
2023.00,12.00,12.00,0.00,8.62,75.27,17.24,8.86,0.19,0.15,0.71,97.43,,,,2.33,23.45
2023.00,12.00,12.00,1.00,5.75,74.06,17.22,8.15,0.10,-0.56,0.89,32.35,,,,1.70,37.10
2023.00,12.00,12.00,2.00,2.88,72.85,19.79,7.45,0.01,-1.28,1.06,22.15,,,,2.30,34.02
2023.00,12.00,12.00,3.00,0.01,71.64,22.19,6.74,-0.08,-1.99,1.23,112.48,,,,2.53,49.85
2023.00,12.00,12.00,4.00,0.92,69.15,21.91,6.63,0.32,-1.89,1.13,22.74,,,,17.62,87.43
2023.00,12.00,12.00,5.00,1.82,66.67,24.35,6.51,0.72,-1.78,1.03,477.83,,,,36.65,96.15
2023.00,12.00,12.00,6.00,2.73,64.18,20.16,6.40,1.13,-1.67,0.92,331.37,,,,17.55,48.23
2023.00,12.00,12.00,7.00,1.83,78.54,17.45,6.34,0.24,-1.54,0.74,73.23,,,,30.22,39.80
2023.00,12.00,12.00,8.00,0.92,92.89,17.04,6.28,-0.65,-1.41,0.55,81.89,0.54,0.94,0.57,48.25,32.10
2023.00,12.00,12.00,9.00,0.01,107.24,16.33,6.22,-1.54,-1.28,0.36,27.02,,,,56.70,31.25
2023.00,12.00,12.00,10.00,0.65,96.86,20.23,6.07,-0.65,-1.45,0.54,58.77,,,,56.53,23.92
2023.00,12.00,12.00,11.00,1.29,86.47,24.38,5.93,0.24,-1.62,0.71,229.93,,,,45.55,37.77
2023.00,12.00,12.00,12.00,1.93,76.08,23.85,5.79,1.13,-1.80,0.89,100.69,,,,10.45,72.88
2023.00,12.00,12.00,13.00,5.81,71.30,21.64,5.85,1.35,-1.57,0.67,239.25,,,,1.95,79.20
2023.00,12.00,12.00,14.00,9.69,66.51,19.02,5.91,1.58,-1.34,0.45,74.84,,,,2.02,71.18
2023.00,12.00,12.00,15.00,13.58,61.72,21.40,5.97,1.81,-1.11,0.22,151.68,,,,1.70,67.20
2023.00,12.00,12.00,16.00,9.08,92.36,21.18,5.96,0.42,-0.99,0.12,102.65,,,,2.23,60.65
2023.00,12.00,12.00,17.00,4.58,123.00,21.06,5.95,-0.97,-0.87,0.01,26.71,,,,19.95,49.65
2023.00,12.00,12.00,18.00,0.09,153.64,21.66,5.95,-2.35,-0.75,-0.10,36.25,,,,28.15,50.67
2023.00,12.00,12.00,19.00,3.29,141.16,23.19,6.26,-1.54,-1.15,0.21,82.89,,,,16.57,43.73
2023.00,12.00,12.00,20.00,6.50,128.69,22.72,6.58,-0.73,-1.54,0.52,56.30,,,,12.50,40.80
2023.00,12.00,12.00,21.00,9.70,116.21,23.48,6.89,0.09,-1.93,0.83,27.26,,,,12.00,32.60
2023.00,12.00,12.00,22.00,18.15,97.83,23.24,6.59,0.51,-1.99,0.85,90.83,,,,152.07,41.12
2023.00,12.00,12.00,23.00,26.59,79.45,19.98,6.29,0.93,-2.05,0.87,35.07,,,,82.43,43.12
2020.00,6.00,21.00,0.00,31.92,57.34,18.57,7.09,-0.34,1.13,0.04,264.07,,,,4.55,13.70
2020.00,6.00,21.00,1.00,46.71,47.49,18.46,7.64,-0.05,0.87,0.80,147.16,,,,4.95,13.60
2020.00,6.00,21.00,2.00,61.50,37.64,17.96,8.19,0.24,0.61,1.57,358.21,,,,4.38,24.80
2020.00,6.00,21.00,3.00,76.29,27.78,18.17,8.74,0.53,0.36,2.33,295.61,,,,3.95,28.45
2020.00,6.00,21.00,4.00,53.03,46.29,18.56,9.05,1.06,0.12,2.13,322.60,,,,4.62,32.83
2020.00,6.00,21.00,5.00,29.76,64.80,18.32,9.36,1.59,-0.13,1.93,250.00,,,,9.85,29.83
2020.00,6.00,21.00,6.00,6.50,83.31,18.29,9.67,2.12,-0.37,1.72,217.02,,,,14.07,26.02
2020.00,6.00,21.00,7.00,11.55,80.86,18.31,9.63,2.16,-0.40,1.44,112.78,,,,8.88,25.33
2020.00,6.00,21.00,8.00,16.59,78.40,17.94,9.59,2.19,-0.42,1.15,332.30,0.36,1.54,0.23,13.88,25.67
2020.00,6.00,21.00,9.00,21.64,75.95,17.23,9.54,2.23,-0.45,0.87,234.17,,,,22.15,18.55
2020.00,6.00,21.00,10.00,30.85,64.02,17.01,9.12,2.34,-0.32,0.35,118.94,,,,26.55,14.85
2020.00,6.00,21.00,11.00,40.05,52.09,17.82,8.69,2.46,-0.20,-0.16,147.82,,,,31.17,13.07
2020.00,6.00,21.00,12.00,49.26,40.16,17.18,8.26,2.57,-0.08,-0.68,195.85,,,,31.05,14.12
2020.00,6.00,21.00,13.00,39.03,39.04,17.17,7.91,1.50,0.32,0.77,257.67,,,,28.23,16.08
2020.00,6.00,21.00,14.00,28.81,37.91,17.09,7.56,0.44,0.72,2.22,109.62,,,,18.35,23.00
2020.00,6.00,21.00,15.00,18.58,36.78,16.85,7.21,-0.63,1.11,3.67,106.58,,,,13.08,29.20
2020.00,6.00,21.00,16.00,24.33,32.94,16.23,7.47,-0.06,0.70,3.34,120.40,,,,10.68,29.15
2020.00,6.00,21.00,17.00,30.09,29.10,15.18,7.72,0.51,0.29,3.01,113.71,,,,9.38,39.28
2020.00,6.00,21.00,18.00,35.84,25.25,15.42,7.98,1.08,-0.13,2.68,264.86,,,,3.80,57.75
2020.00,6.00,21.00,19.00,35.78,30.01,15.68,7.99,1.29,-0.35,2.41,327.71,,,,3.60,58.35
2020.00,6.00,21.00,20.00,35.72,34.76,16.14,7.99,1.50,-0.57,2.13,228.24,,,,3.80,42.70
2020.00,6.00,21.00,21.00,35.66,39.51,17.22,8.00,1.72,-0.79,1.86,238.21,,,,6.77,19.20
2020.00,6.00,21.00,22.00,28.75,56.82,17.83,8.29,2.01,-0.36,1.46,131.98,,,,6.22,21.50
2020.00,6.00,21.00,23.00,21.83,74.12,17.34,8.58,2.31,0.07,1.06,152.87,,,,5.38,18.23
2020.00,7.00,30.00,0.00,16.69,32.84,37.04,7.28,2.79,-1.03,2.68,1158.72,,,,4.20,14.50
2020.00,7.00,30.00,1.00,18.03,32.77,35.20,7.17,2.61,-0.70,2.60,1361.99,,,,4.78,17.75
2020.00,7.00,30.00,2.00,19.36,32.70,35.36,7.06,2.43,-0.36,2.53,1291.06,,,,4.55,19.20
2020.00,7.00,30.00,3.00,20.69,32.64,36.17,6.95,2.25,-0.03,2.46,1266.23,,,,5.20,15.13
2020.00,7.00,30.00,4.00,15.00,70.27,34.51,6.83,2.01,0.28,2.22,1183.34,,,,5.88,15.65
2020.00,7.00,30.00,5.00,9.30,107.90,36.44,6.70,1.77,0.59,1.98,1615.69,,,,7.18,16.05
2020.00,7.00,30.00,6.00,3.60,145.53,35.66,6.58,1.53,0.90,1.74,921.44,,,,10.00,12.27
2020.00,7.00,30.00,7.00,4.13,137.75,35.46,6.38,0.83,1.29,2.28,987.42,0.30,1.41,0.21,9.57,9.90
2020.00,7.00,30.00,8.00,4.67,129.96,36.24,6.18,0.13,1.68,2.83,1082.39,,,,9.12,9.50
2020.00,7.00,30.00,9.00,5.20,122.18,36.34,5.98,-0.57,2.07,3.37,1174.02,,,,9.85,7.85
2020.00,7.00,30.00,10.00,18.29,95.89,37.86,5.93,0.09,1.16,3.35,1884.31,,,,11.97,7.50
2020.00,7.00,30.00,11.00,31.37,69.61,34.70,5.87,0.75,0.25,3.34,1090.92,,,,14.38,8.30
2020.00,7.00,30.00,12.00,44.46,43.32,32.39,5.82,1.41,-0.66,3.32,704.61,,,,17.45,12.30
2020.00,7.00,30.00,13.00,41.97,44.96,33.36,5.81,0.81,-0.48,3.65,1110.74,,,,11.28,12.50
2020.00,7.00,30.00,14.00,39.47,46.60,32.77,5.79,0.21,-0.30,3.97,1102.41,,,,9.33,16.40
2020.00,7.00,30.00,15.00,36.98,48.23,34.34,5.78,-0.39,-0.12,4.29,1036.72,,,,4.17,25.57
2020.00,7.00,30.00,16.00,36.53,58.53,32.96,5.66,-1.11,-0.99,4.19,962.27,,,,3.97,34.08
2020.00,7.00,30.00,17.00,36.09,68.83,36.24,5.55,-1.83,-1.86,4.08,1535.23,,,,57.50,25.90
2020.00,7.00,30.00,18.00,35.65,79.12,37.14,5.43,-2.55,-2.73,3.97,1732.89,,,,24.75,28.62
2020.00,7.00,30.00,19.00,33.61,68.85,36.88,5.20,-1.60,-2.34,3.33,1395.42,,,,6.47,31.38
2020.00,7.00,30.00,20.00,31.57,58.57,33.67,4.97,-0.66,-1.94,2.69,828.72,,,,5.60,26.77
2020.00,7.00,30.00,21.00,29.53,48.29,33.56,4.74,0.29,-1.54,2.05,863.75,,,,7.35,24.30
2020.00,7.00,30.00,22.00,36.78,42.75,34.89,5.16,0.83,-1.72,2.49,1017.75,,,,7.78,25.80
2020.00,7.00,30.00,23.00,44.02,37.21,36.03,5.58,1.36,-1.89,2.94,972.17,,,,4.88,25.70
2022.00,4.00,29.00,0.00,82.79,43.14,33.84,7.42,2.93,-1.74,0.88,141.41,,,,3.50,34.23
2022.00,4.00,29.00,1.00,82.28,48.49,34.19,7.25,2.45,-1.45,0.39,132.09,,,,3.08,34.00
2022.00,4.00,29.00,2.00,81.78,53.85,34.77,7.09,1.97,-1.17,-0.09,208.96,,,,3.77,43.43
2022.00,4.00,29.00,3.00,81.27,59.20,35.56,6.92,1.50,-0.88,-0.57,117.32,,,,6.65,43.60
2022.00,4.00,29.00,4.00,85.02,59.90,35.50,6.88,0.95,-0.83,-0.39,125.16,,,,20.55,21.62
2022.00,4.00,29.00,5.00,88.77,60.59,36.73,6.84,0.39,-0.77,-0.22,75.61,,,,41.12,15.97
2022.00,4.00,29.00,6.00,92.51,61.29,37.52,6.80,-0.16,-0.72,-0.05,137.63,,,,53.05,10.20
2022.00,4.00,29.00,7.00,93.69,52.53,36.78,7.10,-0.16,-1.08,0.13,108.66,,,,59.10,4.93
2022.00,4.00,29.00,8.00,94.88,43.76,38.10,7.39,-0.16,-1.44,0.31,71.82,0.63,1.97,0.32,52.73,5.12
2022.00,4.00,29.00,9.00,96.06,35.00,36.89,7.69,-0.17,-1.80,0.48,23.09,,,,53.92,5.47
2022.00,4.00,29.00,10.00,93.58,49.01,36.64,7.97,0.00,-1.76,0.83,114.28,,,,63.40,6.70
2022.00,4.00,29.00,11.00,91.11,63.03,37.78,8.26,0.17,-1.72,1.18,297.94,,,,58.02,10.05
2022.00,4.00,29.00,12.00,88.63,77.05,37.39,8.55,0.34,-1.67,1.53,133.67,,,,52.00,11.65
2022.00,4.00,29.00,13.00,88.47,86.11,39.26,8.52,0.48,-1.66,0.95,225.86,,,,36.30,25.38
2022.00,4.00,29.00,14.00,88.30,95.18,33.62,8.49,0.61,-1.64,0.38,218.10,,,,9.82,56.05
2022.00,4.00,29.00,15.00,88.14,104.24,36.38,8.46,0.74,-1.62,-0.19,100.41,,,,3.73,59.10
2022.00,4.00,29.00,16.00,86.03,101.03,33.54,8.25,0.44,-1.60,-0.50,2142.45,,,,4.40,55.95
2022.00,4.00,29.00,17.00,83.91,97.81,26.32,8.05,0.14,-1.57,-0.80,354.71,,,,4.07,48.47
2022.00,4.00,29.00,18.00,81.80,94.60,32.72,7.84,-0.17,-1.55,-1.10,1079.27,,,,3.70,46.12
2022.00,4.00,29.00,19.00,73.82,79.06,34.20,8.23,0.49,-1.40,-1.44,362.69,,,,4.15,37.90
2022.00,4.00,29.00,20.00,65.85,63.52,36.71,8.62,1.15,-1.25,-1.79,1021.81,,,,3.40,38.05
2022.00,4.00,29.00,21.00,57.88,47.98,38.16,9.00,1.80,-1.11,-2.13,507.38,,,,4.00,40.90
2022.00,4.00,29.00,22.00,58.10,42.97,37.92,8.77,1.79,-1.24,-0.83,39.79,,,,3.35,31.90
2022.00,4.00,29.00,23.00,58.32,37.97,37.69,8.53,1.77,-1.38,0.47,156.23,,,,3.03,30.02
2021.00,12.00,20.00,0.00,132.49,3.60,28.83,7.09,2.93,-1.51,-3.05,1737.76,,,,6.08,20.08
2021.00,12.00,20.00,1.00,128.87,3.22,29.13,6.12,2.38,-1.23,-2.53,1819.59,,,,5.33,23.75
2021.00,12.00,20.00,2.00,125.25,2.84,29.02,5.15,1.82,-0.96,-2.00,1622.76,,,,2.68,26.62
2021.00,12.00,20.00,3.00,121.63,2.46,29.01,4.18,1.26,-0.69,-1.48,1455.18,,,,4.30,29.40
2021.00,12.00,20.00,4.00,125.63,2.41,28.88,4.51,0.65,-0.02,-1.83,1238.58,,,,18.60,25.07
2021.00,12.00,20.00,5.00,129.64,2.37,29.24,4.85,0.05,0.65,-2.19,841.86,,,,31.20,26.15
2021.00,12.00,20.00,6.00,133.64,2.33,29.94,5.19,-0.56,1.31,-2.55,277.84,,,,48.95,14.62
2021.00,12.00,20.00,7.00,132.30,2.77,29.99,5.14,-0.32,1.26,-2.36,285.41,,,,64.75,12.70
2021.00,12.00,20.00,8.00,130.95,3.21,29.36,5.09,-0.09,1.21,-2.17,744.86,,,,71.07,12.85
2021.00,12.00,20.00,9.00,129.60,3.65,28.89,5.05,0.15,1.16,-1.99,242.30,0.72,0.99,0.73,77.85,12.48
2021.00,12.00,20.00,10.00,134.30,3.28,28.46,5.27,0.35,0.67,-2.07,1054.76,,,,82.85,12.70
2021.00,12.00,20.00,11.00,138.99,2.91,27.73,5.49,0.56,0.18,-2.15,572.24,,,,72.97,13.80
2021.00,12.00,20.00,12.00,143.68,2.54,27.91,5.72,0.76,-0.31,-2.22,392.62,,,,19.52,39.73
2021.00,12.00,20.00,13.00,140.20,2.33,27.49,5.73,0.22,0.32,-2.12,228.63,,,,5.55,57.05
2021.00,12.00,20.00,14.00,136.71,2.11,27.21,5.73,-0.32,0.94,-2.03,65.56,,,,4.20,46.42
2021.00,12.00,20.00,15.00,133.22,1.90,27.24,5.74,-0.86,1.56,-1.93,73.32,,,,2.90,48.52
2021.00,12.00,20.00,16.00,138.80,2.02,27.26,5.85,-1.33,0.81,-2.07,163.70,,,,2.93,51.68
2021.00,12.00,20.00,17.00,144.38,2.14,27.34,5.95,-1.79,0.07,-2.21,80.14,,,,3.25,48.98
2021.00,12.00,20.00,18.00,149.95,2.27,24.23,6.06,-2.26,-0.68,-2.35,381.80,,,,3.77,37.70
2021.00,12.00,20.00,19.00,153.94,2.34,24.41,6.18,-0.76,0.38,-2.37,1146.73,,,,5.28,42.52
2021.00,12.00,20.00,20.00,157.93,2.41,24.67,6.30,0.73,1.43,-2.39,1063.65,,,,5.10,26.28
2021.00,12.00,20.00,21.00,161.91,2.48,24.87,6.41,2.22,2.49,-2.41,564.63,,,,6.27,20.70
2021.00,12.00,20.00,22.00,175.76,2.65,24.14,6.42,2.80,0.57,-2.68,584.50,,,,6.22,25.73
2021.00,12.00,20.00,23.00,189.60,2.81,24.89,6.43,3.38,-1.35,-2.95,242.14,,,,6.32,21.12
