year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2019.00,9.00,30.00,4.00,1.93,88.02,28.18,7.44,1.36,1.65,4.09,125.99,,,,10.55,14.48
2019.00,9.00,30.00,5.00,3.32,83.24,29.98,7.54,2.42,1.29,4.63,214.67,,,,11.27,17.45
2019.00,9.00,30.00,6.00,4.70,78.47,31.64,7.64,3.49,0.93,5.17,528.27,,,,16.40,18.40
2019.00,9.00,30.00,7.00,9.36,70.94,30.52,7.31,4.20,0.67,5.03,90.12,,1.28,,30.70,16.18
2019.00,9.00,30.00,8.00,14.01,63.41,27.39,6.99,4.92,0.41,4.90,318.50,,,,35.45,14.47
2019.00,9.00,30.00,9.00,18.66,55.88,27.95,6.67,5.63,0.15,4.76,321.67,,,,42.80,11.70
2019.00,9.00,30.00,10.00,16.92,57.08,30.04,7.12,5.23,-0.02,5.00,198.16,,,,45.95,13.23
2019.00,9.00,30.00,11.00,15.17,58.27,30.27,7.57,4.84,-0.19,5.23,292.51,,,,46.88,15.68
2019.00,9.00,30.00,12.00,13.43,59.47,28.40,8.02,4.44,-0.36,5.46,350.27,,,,38.03,18.37
2019.00,9.00,30.00,13.00,21.61,51.33,26.68,8.36,2.40,0.28,4.24,360.41,,,,24.50,22.27
2019.00,9.00,30.00,14.00,29.80,43.19,27.13,8.70,0.36,0.91,3.02,302.60,,,,16.07,22.32
2019.00,9.00,30.00,15.00,37.99,35.05,28.14,9.04,-1.68,1.55,1.80,521.38,,,,9.35,26.85
2019.00,9.00,30.00,16.00,27.73,43.43,25.79,9.04,-0.84,1.47,1.79,465.98,,,,8.90,25.95
2019.00,9.00,30.00,17.00,17.48,51.81,27.27,9.04,0.01,1.39,1.77,145.99,,,,8.50,20.57
2019.00,9.00,30.00,18.00,7.23,60.19,29.65,9.03,0.85,1.31,1.76,551.27,,,,8.38,20.20
2019.00,9.00,30.00,19.00,13.82,53.17,27.61,9.43,1.67,0.32,2.44,115.23,,,,9.00,17.20
2019.00,9.00,30.00,20.00,20.41,46.16,28.89,9.83,2.48,-0.67,3.11,235.94,,,,8.78,15.70
2019.00,9.00,30.00,21.00,27.01,39.14,28.04,10.22,3.29,-1.66,3.79,73.11,,,,8.07,15.10
2019.00,9.00,30.00,22.00,26.55,41.81,29.28,10.47,3.14,-1.35,4.03,124.37,,,,24.35,14.45
2019.00,9.00,30.00,23.00,26.09,44.48,28.00,10.72,2.98,-1.05,4.28,403.37,,,,8.60,14.68
2022.00,9.00,27.00,0.00,23.23,97.46,27.25,9.05,1.17,-0.01,2.40,52.38,,,,1.18,35.17
2022.00,9.00,27.00,1.00,17.62,104.29,29.33,8.15,0.37,-0.42,2.45,83.19,,,,2.25,29.93
2022.00,9.00,27.00,2.00,12.01,111.11,30.11,7.26,-0.43,-0.83,2.51,86.27,,,,2.50,40.55
2022.00,9.00,27.00,3.00,6.40,117.94,28.93,6.37,-1.23,-1.24,2.57,55.34,,,,5.65,59.73
2022.00,9.00,27.00,4.00,11.15,110.15,30.00,6.87,-1.50,-0.52,2.34,29.25,,,,13.15,52.35
2022.00,9.00,27.00,5.00,15.89,102.36,30.98,7.37,-1.76,0.19,2.11,97.87,,,,28.50,50.10
2022.00,9.00,27.00,6.00,20.64,94.58,30.23,7.87,-2.03,0.91,1.87,59.78,,,,45.28,45.40
2022.00,9.00,27.00,7.00,13.81,105.68,28.75,7.09,-1.69,0.84,2.20,35.05,,,,51.12,33.17
2022.00,9.00,27.00,8.00,6.98,116.78,29.50,6.30,-1.34,0.76,2.53,130.40,1.17,1.77,0.66,51.97,33.10
2022.00,9.00,27.00,9.00,0.15,127.88,29.40,5.52,-1.00,0.69,2.86,135.37,,,,52.23,36.10
2022.00,9.00,27.00,10.00,6.76,124.38,30.44,5.51,-1.30,0.51,2.55,131.34,,,,42.95,39.80
2022.00,9.00,27.00,11.00,13.37,120.87,30.93,5.50,-1.60,0.32,2.24,70.57,,,,38.22,45.87
2022.00,9.00,27.00,12.00,19.98,117.37,31.25,5.49,-1.90,0.13,1.92,76.84,,,,34.00,50.32
2022.00,9.00,27.00,13.00,43.41,89.74,30.41,5.76,-1.84,0.14,2.39,58.50,,,,21.27,55.77
2022.00,9.00,27.00,14.00,66.84,62.12,28.01,6.03,-1.78,0.14,2.86,62.48,,,,6.25,70.38
2022.00,9.00,27.00,15.00,90.27,34.49,29.79,6.30,-1.72,0.15,3.33,222.58,,,,1.93,77.75
2022.00,9.00,27.00,16.00,83.92,36.60,30.11,6.19,-0.78,-0.12,3.32,172.85,,,,1.08,83.25
2022.00,9.00,27.00,17.00,77.56,38.70,30.84,6.08,0.16,-0.39,3.32,171.77,,,,1.20,77.12
2022.00,9.00,27.00,18.00,71.21,40.80,32.08,5.97,1.10,-0.66,3.32,344.36,,,,2.28,68.50
2022.00,9.00,27.00,19.00,47.58,78.65,29.67,6.89,0.81,-0.81,2.90,55.58,,,,2.33,63.62
2022.00,9.00,27.00,20.00,23.95,116.50,30.10,7.82,0.52,-0.96,2.48,43.52,,,,2.60,54.25
2022.00,9.00,27.00,21.00,0.32,154.35,30.68,8.75,0.23,-1.11,2.06,39.18,,,,2.72,38.60
2022.00,9.00,27.00,22.00,13.31,122.12,32.59,8.47,0.06,-1.33,2.54,88.19,,,,1.55,34.05
2022.00,9.00,27.00,23.00,26.31,89.88,32.44,8.19,-0.11,-1.55,3.03,32.42,,,,2.15,31.02
2023.00,2.00,18.00,0.00,29.38,63.00,26.00,21.94,2.54,0.43,1.65,295.57,,,,4.07,76.03
2023.00,2.00,18.00,1.00,32.71,63.39,25.54,22.07,2.35,0.48,2.35,259.72,,,,4.28,74.15
2023.00,2.00,18.00,2.00,36.04,63.77,25.29,22.20,2.16,0.53,3.05,132.95,,,,3.85,63.22
2023.00,2.00,18.00,3.00,39.38,64.16,25.70,22.33,1.97,0.58,3.75,123.46,,,,4.35,84.95
2023.00,2.00,18.00,4.00,45.51,58.25,25.45,22.22,2.00,0.34,3.17,231.25,,,,5.90,131.07
2023.00,2.00,18.00,5.00,51.65,52.34,25.49,22.11,2.02,0.11,2.59,253.64,,,,31.93,103.85
2023.00,2.00,18.00,6.00,57.79,46.43,26.52,21.99,2.04,-0.13,2.01,25.97,,,,61.27,85.80
2023.00,2.00,18.00,7.00,57.56,66.94,26.47,22.05,2.33,-0.02,2.27,292.08,,,,95.15,52.00
2023.00,2.00,18.00,8.00,57.33,87.45,25.90,22.10,2.61,0.09,2.53,361.25,1.10,1.85,0.60,105.05,49.92
2023.00,2.00,18.00,9.00,57.11,107.95,26.60,22.16,2.90,0.19,2.79,53.33,,,,101.70,60.08
2023.00,2.00,18.00,10.00,59.44,87.69,26.44,22.25,2.32,0.35,2.04,48.10,,,,132.45,61.50
2023.00,2.00,18.00,11.00,61.78,67.44,26.77,22.35,1.75,0.50,1.29,51.90,,,,148.22,70.97
2023.00,2.00,18.00,12.00,64.11,47.18,27.44,22.44,1.18,0.65,0.54,136.58,,,,72.03,101.15
2023.00,2.00,18.00,13.00,57.78,60.27,26.94,22.38,1.00,0.05,0.96,92.47,,,,8.32,155.32
2023.00,2.00,18.00,14.00,51.45,73.36,26.09,22.31,0.83,-0.55,1.38,28.54,,,,3.58,153.53
2023.00,2.00,18.00,15.00,45.12,86.45,24.97,22.25,0.65,-1.16,1.81,55.90,,,,3.82,142.20
2023.00,2.00,18.00,16.00,40.75,85.45,23.28,22.32,0.18,-0.78,1.90,36.85,,,,3.67,138.98
2023.00,2.00,18.00,17.00,36.37,84.45,25.06,22.38,-0.29,-0.41,2.00,20.95,,,,4.15,124.10
2023.00,2.00,18.00,18.00,31.99,83.44,24.60,22.45,-0.76,-0.03,2.10,25.78,,,,4.48,105.08
2023.00,2.00,18.00,19.00,35.09,70.81,24.68,22.23,-0.24,0.49,1.37,21.14,,,,4.15,107.10
2023.00,2.00,18.00,20.00,38.19,58.17,23.81,22.00,0.28,1.02,0.63,30.41,,,,4.30,95.57
2023.00,2.00,18.00,21.00,41.29,45.54,23.42,21.77,0.80,1.54,-0.10,43.66,,,,4.10,84.00
2023.00,2.00,18.00,22.00,36.68,57.25,22.72,22.03,1.17,1.61,0.25,104.02,,,,3.90,78.70
2023.00,2.00,18.00,23.00,32.07,68.97,22.02,22.29,1.54,1.68,0.60,76.91,,,,4.00,67.60
2022.00,5.00,21.00,0.00,137.75,27.93,22.79,19.43,-1.14,-0.12,-1.63,105.80,,,,29.15,39.05
2022.00,5.00,21.00,1.00,147.17,29.25,23.91,19.28,-1.33,-0.04,-1.88,131.14,,,,23.97,46.73
2022.00,5.00,21.00,2.00,156.60,30.56,24.05,19.13,-1.51,0.05,-2.14,110.27,,,,18.68,55.70
2022.00,5.00,21.00,3.00,166.02,31.88,24.06,18.98,-1.70,0.13,-2.39,73.46,,,,22.68,54.95
2022.00,5.00,21.00,4.00,158.95,35.06,23.78,20.09,-1.57,-0.20,-2.56,44.69,,,,24.23,59.15
2022.00,5.00,21.00,5.00,151.87,38.25,26.33,21.20,-1.43,-0.53,-2.72,315.47,,,,43.20,60.65
2022.00,5.00,21.00,6.00,144.79,41.44,24.45,22.31,-1.30,-0.86,-2.88,79.63,,,,56.00,47.03
2022.00,5.00,21.00,7.00,152.86,40.01,24.84,21.59,-1.73,-0.92,-3.39,81.80,,,,59.50,31.43
2022.00,5.00,21.00,8.00,160.93,38.58,24.87,20.86,-2.16,-0.98,-3.90,118.68,0.79,2.08,0.38,65.47,35.73
2022.00,5.00,21.00,9.00,169.00,37.15,23.62,20.14,-2.59,-1.04,-4.40,73.77,,,,76.60,27.18
2022.00,5.00,21.00,10.00,144.50,38.78,23.17,20.86,-2.91,-0.42,-3.32,63.08,,,,63.55,39.62
2022.00,5.00,21.00,11.00,120.00,40.42,25.33,21.58,-3.22,0.20,-2.24,33.67,,,,45.95,41.10
2022.00,5.00,21.00,12.00,95.50,42.05,25.00,22.29,-3.53,0.82,-1.17,48.88,,,,26.55,58.88
2022.00,5.00,21.00,13.00,95.55,37.24,25.74,21.21,-4.37,0.68,-0.23,60.06,,,,8.32,88.45
2022.00,5.00,21.00,14.00,95.59,32.43,24.82,20.12,-5.21,0.55,0.70,49.89,,,,45.12,43.67
2022.00,5.00,21.00,15.00,95.63,27.62,24.10,19.04,-6.05,0.41,1.64,39.26,,,,42.25,37.92
2022.00,5.00,21.00,16.00,88.85,32.37,24.14,19.75,-6.15,-0.13,0.42,71.18,,,,43.67,37.58
2022.00,5.00,21.00,17.00,82.07,37.12,24.92,20.46,-6.25,-0.66,-0.79,138.30,,,,9.53,79.60
2022.00,5.00,21.00,18.00,75.30,41.88,24.31,21.17,-6.35,-1.20,-2.01,52.97,,,,4.60,79.12
2022.00,5.00,21.00,19.00,66.69,46.69,22.04,21.17,-5.14,-0.08,-1.54,47.61,,,,9.85,64.58
2022.00,5.00,21.00,20.00,58.08,51.51,25.26,21.18,-3.94,1.05,-1.06,17.51,,,,1.80,73.75
2022.00,5.00,21.00,21.00,49.46,56.32,24.36,21.18,-2.73,2.17,-0.59,24.92,,,,20.25,74.90
2022.00,5.00,21.00,22.00,77.87,47.61,23.55,21.01,-2.78,1.81,-0.94,36.12,,,,42.40,41.85
2022.00,5.00,21.00,23.00,106.28,38.90,25.01,20.85,-2.82,1.44,-1.28,23.76,,,,11.20,58.65
2021.00,8.00,18.00,0.00,220.71,13.07,30.58,17.79,-0.17,-1.23,-3.43,1284.14,,,,9.03,61.17
2021.00,8.00,18.00,1.00,199.86,13.76,31.15,18.06,-0.47,-0.74,-2.57,1214.22,,,,10.82,57.92
2021.00,8.00,18.00,2.00,179.01,14.45,31.69,18.34,-0.77,-0.26,-1.72,886.16,,,,9.82,72.38
2021.00,8.00,18.00,3.00,158.16,15.13,31.56,18.61,-1.07,0.23,-0.86,569.77,,,,18.38,81.45
2021.00,8.00,18.00,4.00,173.75,15.29,29.30,18.22,-1.36,0.68,-1.71,644.15,,,,35.42,73.38
2021.00,8.00,18.00,5.00,189.34,15.44,31.67,17.83,-1.65,1.13,-2.56,753.55,,,,94.45,62.47
2021.00,8.00,18.00,6.00,204.92,15.60,30.88,17.44,-1.95,1.59,-3.41,556.55,,,,151.22,40.58
2021.00,8.00,18.00,7.00,187.09,14.47,31.43,17.45,-1.84,1.67,-3.11,928.68,,1.73,,163.75,39.68
2021.00,8.00,18.00,8.00,169.25,13.35,32.67,17.46,-1.74,1.75,-2.81,1295.75,,,,133.62,39.85
2021.00,8.00,18.00,9.00,151.41,12.23,32.80,17.47,-1.64,1.83,-2.52,1274.33,,,,95.12,30.67
2021.00,8.00,18.00,10.00,167.95,13.15,33.67,17.11,-1.62,1.72,-2.51,1331.92,,,,82.78,40.45
2021.00,8.00,18.00,11.00,184.48,14.07,33.68,16.75,-1.60,1.61,-2.51,1346.06,,,,85.70,43.50
2021.00,8.00,18.00,12.00,201.01,14.98,34.11,16.38,-1.59,1.50,-2.50,1474.22,,,,77.78,53.83
2021.00,8.00,18.00,13.00,203.20,19.22,33.92,16.35,-1.82,0.90,-2.56,1352.52,,,,58.97,66.03
2021.00,8.00,18.00,14.00,205.39,23.46,34.20,16.32,-2.05,0.30,-2.62,1435.56,,,,55.08,65.85
2021.00,8.00,18.00,15.00,207.57,27.69,33.78,16.29,-2.28,-0.30,-2.69,1325.63,,,,38.70,80.28
2021.00,8.00,18.00,16.00,214.87,26.62,34.44,15.38,-0.39,-0.33,-2.56,1493.34,,,,26.32,94.58
2021.00,8.00,18.00,17.00,222.16,25.55,34.93,14.47,1.50,-0.37,-2.43,1518.57,,,,15.65,108.15
2021.00,8.00,18.00,18.00,229.46,24.48,35.70,13.57,3.39,-0.40,-2.30,1870.71,,,,30.55,83.20
2021.00,8.00,18.00,19.00,220.99,23.57,35.92,13.33,2.89,-0.85,-2.31,1765.57,,,,19.33,90.50
2021.00,8.00,18.00,20.00,212.51,22.65,34.71,13.09,2.39,-1.31,-2.31,1517.01,,,,9.30,97.95
2021.00,8.00,18.00,21.00,204.04,21.74,35.26,12.86,1.90,-1.76,-2.32,1535.18,,,,11.55,85.58
2021.00,8.00,18.00,22.00,237.23,19.32,34.81,12.86,2.18,-1.15,-2.54,1601.26,,,,9.92,77.72
2021.00,8.00,18.00,23.00,270.41,16.89,32.87,12.87,2.46,-0.54,-2.77,1117.84,,,,9.70,75.72
2022.00,7.00,27.00,0.00,142.56,86.42,23.91,8.94,1.72,-0.97,0.59,66.61,,,,8.83,25.60
2022.00,7.00,27.00,1.00,143.69,85.46,25.16,8.99,1.39,-1.00,0.63,141.93,,,,8.18,25.48
2022.00,7.00,27.00,2.00,144.82,84.50,24.95,9.03,1.06,-1.02,0.67,130.65,,,,12.88,17.48
2022.00,7.00,27.00,3.00,145.95,83.54,25.28,9.08,0.73,-1.05,0.71,23.29,,,,13.82,21.70
2022.00,7.00,27.00,4.00,142.34,85.37,22.76,8.87,0.50,-1.16,0.23,194.16,,,,15.90,20.68
2022.00,7.00,27.00,5.00,138.74,87.20,21.98,8.65,0.28,-1.28,-0.24,41.72,,,,19.68,23.55
2022.00,7.00,27.00,6.00,135.13,89.02,21.28,8.44,0.05,-1.39,-0.72,143.24,,,,25.35,16.82
2022.00,7.00,27.00,7.00,131.03,88.95,21.08,8.17,0.80,-1.31,-0.37,38.50,,,,29.22,19.43
2022.00,7.00,27.00,8.00,126.92,88.87,18.63,7.89,1.54,-1.23,-0.03,170.43,,,,28.65,27.90
2022.00,7.00,27.00,9.00,122.81,88.80,19.51,7.61,2.28,-1.15,0.32,100.80,,,,26.00,30.95
2022.00,7.00,27.00,10.00,126.68,80.27,21.15,7.47,0.90,-0.65,0.46,81.74,,,,32.60,20.18
2022.00,7.00,27.00,11.00,130.55,71.73,22.12,7.32,-0.48,-0.15,0.60,70.33,,,,38.83,18.75
2022.00,7.00,27.00,12.00,134.42,63.20,20.89,7.18,-1.86,0.35,0.74,61.47,,,,39.75,19.00
2022.00,7.00,27.00,13.00,131.26,64.77,24.69,7.06,-1.32,0.19,0.89,16.12,,,,31.23,24.57
2022.00,7.00,27.00,14.00,128.10,66.34,22.40,6.94,-0.79,0.03,1.05,173.93,,,,22.35,26.65
2022.00,7.00,27.00,15.00,124.94,67.91,21.62,6.83,-0.26,-0.13,1.20,116.33,,,,21.80,26.27
2022.00,7.00,27.00,16.00,138.20,66.43,22.44,6.88,-0.05,0.05,1.12,71.99,,,,22.75,23.12
2022.00,7.00,27.00,17.00,151.46,64.94,24.80,6.94,0.15,0.23,1.03,49.79,,,,20.88,24.82
2022.00,7.00,27.00,18.00,164.71,63.46,22.67,7.00,0.36,0.41,0.94,54.53,,,,20.80,23.75
2022.00,7.00,27.00,19.00,150.67,62.89,18.84,7.30,-0.40,-0.39,0.82,260.27,,,,9.65,34.73
2022.00,7.00,27.00,20.00,136.64,62.32,20.37,7.60,-1.16,-1.19,0.69,21.52,,,,11.10,34.73
2022.00,7.00,27.00,21.00,122.60,61.76,21.89,7.90,-1.92,-1.99,0.57,76.29,,,,11.43,26.60
2022.00,7.00,27.00,22.00,107.61,60.46,24.45,7.77,-2.01,-1.06,0.68,210.14,,,,8.88,24.17
2022.00,7.00,27.00,23.00,92.62,59.16,24.19,7.64,-2.10,-0.13,0.78,237.94,,,,13.72,19.95
2022.00,9.00,20.00,0.00,41.01,103.15,22.61,12.47,-1.05,-3.77,3.16,96.43,,,,12.02,47.73
2022.00,9.00,20.00,1.00,52.12,93.56,22.90,12.18,-0.18,-3.28,2.39,23.14,,,,5.47,49.73
2022.00,9.00,20.00,2.00,63.24,83.97,23.41,11.88,0.69,-2.80,1.61,107.58,,,,6.28,56.33
2022.00,9.00,20.00,3.00,74.35,74.38,22.95,11.59,1.56,-2.31,0.84,195.55,,,,9.07,46.80
2022.00,9.00,20.00,4.00,49.63,93.26,21.50,11.01,1.00,-2.32,1.70,119.84,,,,12.55,39.38
2022.00,9.00,20.00,5.00,24.91,112.13,18.97,10.44,0.44,-2.33,2.56,56.21,,,,20.48,30.47
2022.00,9.00,20.00,6.00,0.20,131.01,19.95,9.86,-0.12,-2.33,3.42,78.88,,,,24.20,38.45
2022.00,9.00,20.00,7.00,0.24,147.98,18.96,9.88,0.03,-0.88,3.28,47.88,,,,37.95,33.95
2022.00,9.00,20.00,8.00,0.28,164.96,19.49,9.91,0.19,0.58,3.15,60.15,,,,67.53,24.75
2022.00,9.00,20.00,9.00,0.33,181.93,20.46,9.93,0.35,2.03,3.02,146.01,,,,87.50,26.38
2022.00,9.00,20.00,10.00,11.11,148.24,18.65,11.15,0.37,0.63,2.00,36.14,,,,19.85,61.30
2022.00,9.00,20.00,11.00,21.89,114.55,19.90,12.38,0.40,-0.78,0.98,67.29,,,,8.30,64.70
2022.00,9.00,20.00,12.00,32.68,80.86,20.89,13.60,0.42,-2.19,-0.05,86.69,,,,18.42,40.55
2022.00,9.00,20.00,13.00,21.92,99.85,20.18,12.54,0.99,-1.86,1.47,47.69,,,,7.27,62.40
2022.00,9.00,20.00,14.00,11.17,118.83,19.40,11.48,1.55,-1.54,2.99,47.88,,,,4.40,67.70
2022.00,9.00,20.00,15.00,0.42,137.81,17.93,10.42,2.11,-1.22,4.51,33.77,,,,3.12,66.32
2022.00,9.00,20.00,16.00,4.10,114.41,20.34,10.53,1.76,-1.61,3.64,107.78,,,,1.75,61.83
2022.00,9.00,20.00,17.00,7.79,91.02,18.55,10.64,1.40,-1.99,2.77,40.18,,,,5.80,44.45
2022.00,9.00,20.00,18.00,11.47,67.63,20.25,10.75,1.04,-2.38,1.91,85.44,,,,4.00,45.30
2022.00,9.00,20.00,19.00,14.29,65.28,18.42,10.92,-0.20,-1.12,2.68,39.21,,,,24.95,53.20
2022.00,9.00,20.00,20.00,17.11,62.93,18.61,11.09,-1.44,0.14,3.45,32.52,,,,65.40,52.83
2022.00,9.00,20.00,21.00,19.93,60.58,17.95,11.26,-2.68,1.40,4.23,35.67,,,,82.30,49.10
2022.00,9.00,20.00,22.00,13.57,73.18,17.31,10.20,-2.55,0.78,4.05,41.23,,,,118.15,41.42
2022.00,9.00,20.00,23.00,7.21,85.79,17.46,9.14,-2.41,0.16,3.87,51.26,,,,22.07,40.65
2023.00,6.00,21.00,0.00,1.42,108.33,19.11,9.96,1.27,-3.96,1.32,42.79,,,,3.72,36.45
2023.00,6.00,21.00,1.00,33.76,83.76,20.23,9.44,1.12,-3.45,1.73,86.04,,,,4.03,35.17
2023.00,6.00,21.00,2.00,66.11,59.20,18.85,8.93,0.97,-2.94,2.14,31.91,,,,8.00,31.35
2023.00,6.00,21.00,3.00,98.45,34.63,19.96,8.41,0.81,-2.43,2.54,15.00,,,,19.52,25.27
2023.00,6.00,21.00,4.00,83.29,40.51,19.77,6.57,0.88,-2.46,2.38,39.22,,,,13.88,34.08
2023.00,6.00,21.00,5.00,68.13,46.40,19.80,4.73,0.94,-2.48,2.21,47.32,,,,11.68,26.08
2023.00,6.00,21.00,6.00,52.97,52.28,20.05,2.89,1.00,-2.50,2.05,52.50,,,,14.90,30.23
2023.00,6.00,21.00,7.00,35.95,67.14,19.47,3.08,1.05,-2.40,2.52,18.58,0.69,1.86,0.37,22.23,24.82
2023.00,6.00,21.00,8.00,18.92,81.99,21.31,3.26,1.10,-2.30,2.99,37.57,,,,40.60,14.52
2023.00,6.00,21.00,9.00,1.89,96.85,21.95,3.45,1.15,-2.20,3.45,46.66,,,,63.92,15.30
2023.00,6.00,21.00,10.00,1.36,96.91,19.99,3.74,1.22,-2.27,3.47,25.07,,,,81.42,15.35
2023.00,6.00,21.00,11.00,0.84,96.96,19.99,4.04,1.29,-2.35,3.49,29.24,,,,89.02,15.82
2023.00,6.00,21.00,12.00,0.32,97.02,20.97,4.34,1.35,-2.42,3.51,22.91,,,,88.57,25.00
2023.00,6.00,21.00,13.00,0.27,103.24,21.38,4.64,0.62,-2.59,2.94,34.56,,,,63.00,59.43
2023.00,6.00,21.00,14.00,0.23,109.46,21.20,4.94,-0.11,-2.75,2.38,147.23,,,,44.32,64.67
2023.00,6.00,21.00,15.00,0.19,115.68,20.20,5.24,-0.84,-2.92,1.81,142.06,,,,24.38,62.47
2023.00,6.00,21.00,16.00,1.51,110.81,18.54,5.38,-0.25,-2.74,1.64,44.89,,,,7.55,57.38
2023.00,6.00,21.00,17.00,2.84,105.93,19.91,5.52,0.35,-2.57,1.46,62.26,,,,5.73,57.47
2023.00,6.00,21.00,18.00,4.16,101.05,20.06,5.66,0.95,-2.39,1.28,105.28,,,,5.40,59.65
2023.00,6.00,21.00,19.00,19.21,89.24,18.82,6.25,1.38,-1.92,0.97,129.52,,,,3.82,52.15
2023.00,6.00,21.00,20.00,34.25,77.44,18.19,6.84,1.81,-1.45,0.67,116.06,,,,6.20,48.00
2023.00,6.00,21.00,21.00,49.29,65.63,17.03,7.43,2.24,-0.98,0.36,57.57,,,,6.78,43.00
2023.00,6.00,21.00,22.00,62.92,60.08,15.45,7.82,1.60,-1.20,0.71,56.53,,,,6.35,32.80
2023.00,6.00,21.00,23.00,76.55,54.53,16.86,8.21,0.95,-1.42,1.05,49.28,,,,10.78,27.60
2023.00,12.00,17.00,0.00,1.58,91.94,26.37,7.98,2.68,-1.92,1.73,77.97,,,,9.98,87.55
2023.00,12.00,17.00,1.00,1.07,93.18,27.98,7.63,2.22,-1.88,1.71,19.63,,,,12.05,77.20
2023.00,12.00,17.00,2.00,0.57,94.41,29.09,7.29,1.77,-1.84,1.68,405.02,,,,10.18,64.67
2023.00,12.00,17.00,3.00,0.06,95.65,27.36,6.94,1.32,-1.80,1.66,296.27,,,,8.85,90.10
2023.00,12.00,17.00,4.00,1.13,94.18,26.94,7.49,0.48,-0.79,1.33,294.89,,,,10.97,121.18
2023.00,12.00,17.00,5.00,2.20,92.71,26.61,8.05,-0.37,0.23,1.00,92.73,,,,15.60,106.62
2023.00,12.00,17.00,6.00,3.27,91.24,26.00,8.60,-1.21,1.24,0.67,146.35,,,,28.85,66.75
2023.00,12.00,17.00,7.00,16.05,75.48,24.89,9.45,-1.84,1.65,1.04,328.05,,,,39.23,51.18
2023.00,12.00,17.00,8.00,28.82,59.71,26.64,10.30,-2.46,2.05,1.41,127.83,1.02,2.02,0.50,43.25,54.68
2023.00,12.00,17.00,9.00,41.60,43.94,27.12,11.14,-3.08,2.46,1.78,145.62,,,,52.10,53.70
2023.00,12.00,17.00,10.00,33.48,51.86,26.09,11.26,-2.66,2.11,1.57,289.67,,,,54.47,59.40
2023.00,12.00,17.00,11.00,25.37,59.78,27.08,11.37,-2.24,1.75,1.36,303.98,,,,45.92,61.95
2023.00,12.00,17.00,12.00,17.25,67.70,26.44,11.49,-1.82,1.40,1.14,163.60,,,,35.90,77.62
2023.00,12.00,17.00,13.00,14.05,66.83,26.82,11.00,-1.75,1.04,0.97,100.54,,,,28.80,82.92
2023.00,12.00,17.00,14.00,10.84,65.96,26.99,10.51,-1.67,0.69,0.81,150.34,,,,8.88,120.28
2023.00,12.00,17.00,15.00,7.63,65.09,26.55,10.02,-1.59,0.33,0.64,66.45,,,,7.55,122.12
2023.00,12.00,17.00,16.00,6.45,70.33,26.36,9.80,-1.44,0.72,0.85,85.80,,,,9.30,120.90
2023.00,12.00,17.00,17.00,5.28,75.56,27.03,9.58,-1.29,1.11,1.07,85.60,,,,8.20,113.35
2023.00,12.00,17.00,18.00,4.10,80.80,28.20,9.36,-1.14,1.49,1.28,342.63,,,,8.80,107.45
2023.00,12.00,17.00,19.00,2.74,102.49,27.45,8.97,-0.28,0.48,1.08,285.66,,,,9.60,100.95
2023.00,12.00,17.00,20.00,1.38,124.19,27.78,8.58,0.57,-0.53,0.88,274.25,,,,9.80,93.85
2023.00,12.00,17.00,21.00,0.02,145.89,28.42,8.19,1.43,-1.54,0.68,422.62,,,,7.88,87.90
2023.00,12.00,17.00,22.00,0.05,134.31,27.64,8.59,1.50,-1.63,1.12,312.22,,,,9.83,80.72
2023.00,12.00,17.00,23.00,0.08,122.72,27.78,8.98,1.58,-1.72,1.55,268.73,,,,7.22,84.17
2020.00,8.00,17.00,0.00,66.80,52.53,32.40,11.60,-0.11,0.30,1.39,592.88,,,,9.95,14.68
2020.00,8.00,17.00,1.00,69.29,49.77,33.60,12.93,-0.64,0.70,1.27,796.42,,,,7.72,19.23
2020.00,8.00,17.00,2.00,71.77,47.01,33.54,14.27,-1.17,1.10,1.15,1096.62,,,,10.05,15.80
2020.00,8.00,17.00,3.00,74.26,44.25,32.92,15.60,-1.70,1.50,1.04,823.60,,,,12.58,18.65
2020.00,8.00,17.00,4.00,75.20,41.71,29.78,15.23,-1.98,1.60,1.11,627.93,,,,19.10,20.55
2020.00,8.00,17.00,5.00,76.14,39.18,28.60,14.85,-2.26,1.70,1.18,751.37,,,,27.52,21.30
2020.00,8.00,17.00,6.00,77.08,36.64,29.55,14.48,-2.54,1.79,1.24,781.23,,,,24.95,27.60
2020.00,8.00,17.00,7.00,74.83,41.83,29.75,14.56,-2.44,1.13,1.79,553.15,,,,22.02,28.90
2020.00,8.00,17.00,8.00,72.58,47.01,30.35,14.64,-2.35,0.46,2.34,599.51,,,,25.75,23.73
2020.00,8.00,17.00,9.00,70.33,52.20,32.19,14.72,-2.25,-0.20,2.89,989.07,,,,37.55,21.42
2020.00,8.00,17.00,10.00,87.05,47.84,31.68,14.83,-2.39,0.11,1.84,809.36,,,,33.85,17.65
2020.00,8.00,17.00,11.00,103.78,43.48,31.56,14.93,-2.54,0.43,0.79,673.93,,,,21.57,27.88
2020.00,8.00,17.00,12.00,120.51,39.12,30.93,15.04,-2.68,0.74,-0.26,581.49,,,,26.02,23.30
