year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2019.00,8.00,21.00,3.00,0.59,162.91,15.78,18.50,-1.83,0.99,1.57,33.53,,,,5.00,21.17
2019.00,8.00,21.00,4.00,0.66,141.85,17.75,18.73,-2.21,0.42,1.43,20.40,,,,3.85,16.48
2019.00,8.00,21.00,5.00,0.74,120.79,15.12,18.96,-2.59,-0.14,1.29,91.51,,,,4.10,12.78
2019.00,8.00,21.00,6.00,0.81,99.72,14.62,19.19,-2.97,-0.71,1.16,103.75,,,,2.85,10.45
2019.00,8.00,21.00,7.00,2.71,98.38,14.69,19.00,-2.74,-0.33,1.43,137.14,,,,4.67,9.65
2019.00,8.00,21.00,8.00,4.61,97.04,14.15,18.82,-2.51,0.06,1.69,36.89,,1.98,,4.58,8.43
2019.00,8.00,21.00,9.00,6.51,95.69,15.90,18.64,-2.28,0.45,1.96,121.49,,,,4.05,8.62
2019.00,8.00,21.00,10.00,6.91,94.10,14.75,18.89,-2.37,0.70,1.41,124.44,,,,3.90,9.30
2019.00,8.00,21.00,11.00,7.31,92.51,13.70,19.14,-2.47,0.94,0.85,245.67,,,,3.83,8.62
2019.00,8.00,21.00,12.00,7.70,90.93,12.20,19.40,-2.57,1.19,0.30,98.63,,,,4.42,12.78
2019.00,8.00,21.00,13.00,5.47,101.16,10.20,19.36,-2.41,1.22,0.56,24.77,,,,4.00,14.45
2019.00,8.00,21.00,14.00,3.23,111.40,11.25,19.31,-2.24,1.26,0.83,92.92,,,,3.23,21.57
2019.00,8.00,21.00,15.00,0.99,121.64,12.26,19.27,-2.08,1.29,1.09,152.54,,,,3.88,29.30
2019.00,8.00,21.00,16.00,3.75,114.14,12.51,19.10,-1.82,0.50,1.13,133.11,,,,3.95,38.93
2019.00,8.00,21.00,17.00,6.51,106.64,11.69,18.93,-1.56,-0.29,1.17,83.58,,,,3.75,30.70
2019.00,8.00,21.00,18.00,9.28,99.14,11.27,18.75,-1.30,-1.09,1.21,77.14,,,,4.58,27.90
2019.00,8.00,21.00,19.00,12.91,88.47,9.40,18.88,-0.35,-0.39,1.13,27.46,,,,3.10,31.10
2019.00,8.00,21.00,20.00,16.54,77.80,12.65,19.00,0.61,0.32,1.04,209.65,,,,2.00,32.97
2019.00,8.00,21.00,21.00,20.18,67.13,11.27,19.13,1.56,1.02,0.96,108.72,,,,3.97,32.60
2019.00,8.00,21.00,22.00,14.60,71.28,9.87,19.24,0.43,0.64,1.54,42.99,,,,3.25,26.52
2019.00,8.00,21.00,23.00,9.03,75.43,10.70,19.35,-0.70,0.26,2.11,50.28,,,,4.43,27.62
2019.00,11.00,12.00,0.00,43.44,50.14,23.54,6.75,1.38,-0.32,1.65,49.88,,,,11.32,53.15
2019.00,11.00,12.00,1.00,43.57,50.33,22.23,6.49,2.67,-0.11,1.34,57.37,,,,11.93,53.60
2019.00,11.00,12.00,2.00,43.71,50.53,22.60,6.23,3.96,0.09,1.03,60.05,,,,12.60,56.60
2019.00,11.00,12.00,3.00,43.85,50.72,21.63,5.97,5.24,0.30,0.72,59.87,,,,13.60,85.88
2019.00,11.00,12.00,4.00,38.23,57.18,21.74,6.50,4.48,0.38,0.67,68.70,,,,16.93,110.67
2019.00,11.00,12.00,5.00,32.61,63.64,20.20,7.03,3.72,0.46,0.62,230.33,,,,61.53,88.15
2019.00,11.00,12.00,6.00,26.99,70.11,21.17,7.56,2.96,0.54,0.58,54.83,,,,119.05,57.00
2019.00,11.00,12.00,7.00,22.23,79.24,23.76,7.62,3.22,0.11,0.63,48.49,,,,160.80,41.72
2019.00,11.00,12.00,8.00,17.48,88.38,23.33,7.68,3.48,-0.32,0.69,91.10,,,,165.00,32.77
2019.00,11.00,12.00,9.00,12.72,97.51,23.53,7.73,3.74,-0.75,0.75,66.64,,,,166.65,30.67
2019.00,11.00,12.00,10.00,8.58,108.72,21.86,7.67,3.61,-0.80,0.72,249.70,,,,152.65,29.10
2019.00,11.00,12.00,11.00,4.45,119.94,20.44,7.60,3.48,-0.85,0.70,352.78,,,,146.32,28.45
2019.00,11.00,12.00,12.00,0.31,131.15,19.38,7.54,3.35,-0.90,0.67,343.18,,,,119.03,29.18
2019.00,11.00,12.00,13.00,0.63,122.83,20.13,7.52,2.84,-0.91,0.38,78.30,,,,61.95,42.40
2019.00,11.00,12.00,14.00,0.94,114.51,19.09,7.50,2.34,-0.92,0.08,61.38,,,,33.95,59.55
2019.00,11.00,12.00,15.00,1.26,106.19,21.70,7.48,1.84,-0.93,-0.21,47.25,,,,10.33,67.85
2019.00,11.00,12.00,16.00,7.87,101.59,22.60,7.92,2.01,-0.79,-0.06,93.29,,,,8.50,76.75
2019.00,11.00,12.00,17.00,14.49,97.00,22.63,8.37,2.19,-0.65,0.09,34.38,,,,7.78,75.35
2019.00,11.00,12.00,18.00,21.10,92.41,23.80,8.81,2.37,-0.51,0.24,70.67,,,,7.75,62.55
2019.00,11.00,12.00,19.00,14.27,104.47,21.53,8.63,3.14,-1.20,1.08,59.79,,,,7.88,68.33
2019.00,11.00,12.00,20.00,7.43,116.54,21.59,8.46,3.91,-1.90,1.92,94.48,,,,7.80,71.85
2019.00,11.00,12.00,21.00,0.60,128.60,22.22,8.28,4.69,-2.59,2.76,14.02,,,,8.72,65.20
2019.00,11.00,12.00,22.00,0.40,123.93,23.25,8.53,4.68,-1.75,2.02,32.36,,,,10.10,67.47
2019.00,11.00,12.00,23.00,0.20,119.25,24.66,8.78,4.67,-0.90,1.29,57.46,,,,9.03,69.32
2020.00,1.00,30.00,0.00,55.90,16.22,26.73,7.86,2.20,-1.27,0.30,302.81,,,,7.90,42.40
2020.00,1.00,30.00,1.00,60.84,16.93,27.48,7.63,1.07,-0.73,0.10,313.94,,,,8.78,44.22
2020.00,1.00,30.00,2.00,65.78,17.63,27.36,7.40,-0.06,-0.20,-0.10,322.87,,,,7.43,43.50
2020.00,1.00,30.00,3.00,70.72,18.34,27.02,7.18,-1.19,0.34,-0.30,291.05,,,,8.03,49.75
2020.00,1.00,30.00,4.00,65.86,27.83,27.34,7.13,-1.65,0.89,-0.10,193.49,,,,8.15,44.33
2020.00,1.00,30.00,5.00,61.01,37.31,27.07,7.08,-2.10,1.45,0.11,152.93,,,,7.58,45.10
2020.00,1.00,30.00,6.00,56.16,46.80,27.46,7.03,-2.56,2.01,0.31,245.21,,,,8.75,37.85
2020.00,1.00,30.00,7.00,49.52,42.28,27.04,6.99,-1.68,1.86,0.35,483.25,,,,9.47,30.15
2020.00,1.00,30.00,8.00,42.89,37.76,26.08,6.95,-0.79,1.71,0.39,413.05,1.20,1.97,0.61,8.88,27.52
2020.00,1.00,30.00,9.00,36.26,33.24,26.64,6.92,0.09,1.56,0.44,263.43,,,,8.30,24.52
2020.00,1.00,30.00,10.00,34.81,33.56,25.91,6.58,0.03,0.58,0.52,530.17,,,,9.25,22.65
2020.00,1.00,30.00,11.00,33.35,33.87,26.09,6.25,-0.04,-0.39,0.61,512.21,,,,9.90,22.77
2020.00,1.00,30.00,12.00,31.90,34.19,26.80,5.91,-0.11,-1.36,0.69,374.21,,,,8.52,24.02
2020.00,1.00,30.00,13.00,35.34,32.44,26.10,6.06,0.46,-1.60,0.78,283.37,,,,9.20,27.45
2020.00,1.00,30.00,14.00,38.79,30.69,26.37,6.20,1.02,-1.83,0.87,266.56,,,,8.45,34.93
2020.00,1.00,30.00,15.00,42.24,28.94,26.61,6.35,1.58,-2.06,0.95,271.00,,,,9.03,40.50
2020.00,1.00,30.00,16.00,39.39,30.47,27.26,6.26,1.84,-1.88,1.00,228.26,,,,9.25,47.42
2020.00,1.00,30.00,17.00,36.53,32.01,26.95,6.18,2.09,-1.71,1.04,237.48,,,,8.10,46.35
2020.00,1.00,30.00,18.00,33.68,33.55,25.92,6.10,2.35,-1.53,1.09,259.97,,,,9.05,42.22
2020.00,1.00,30.00,19.00,33.40,31.28,27.08,6.15,1.71,-1.66,1.30,186.19,,,,7.75,38.73
2020.00,1.00,30.00,20.00,33.12,29.01,26.80,6.20,1.06,-1.79,1.51,323.63,,,,7.40,43.02
2020.00,1.00,30.00,21.00,32.84,26.74,27.90,6.25,0.42,-1.92,1.72,416.63,,,,7.60,52.40
2020.00,1.00,30.00,22.00,36.53,23.51,29.42,6.59,0.56,-1.88,1.22,200.86,,,,8.03,48.75
2020.00,1.00,30.00,23.00,40.22,20.27,29.86,6.92,0.71,-1.84,0.73,223.24,,,,6.55,48.48
2019.00,9.00,16.00,0.00,40.07,26.63,28.11,9.96,-4.72,-1.04,0.78,110.92,,,,18.15,12.45
2019.00,9.00,16.00,1.00,42.78,24.00,28.57,9.96,-3.85,-0.84,0.76,46.12,,,,16.00,13.70
2019.00,9.00,16.00,2.00,45.50,21.38,29.39,9.95,-2.98,-0.64,0.73,60.61,,,,11.92,15.62
2019.00,9.00,16.00,3.00,48.22,18.76,26.52,9.94,-2.12,-0.45,0.71,212.31,,,,5.92,26.07
2019.00,9.00,16.00,4.00,40.33,32.61,26.06,10.07,-1.47,-0.89,0.85,176.21,,,,4.60,31.43
2019.00,9.00,16.00,5.00,32.45,46.45,25.49,10.21,-0.83,-1.33,1.00,424.85,,,,12.70,22.55
2019.00,9.00,16.00,6.00,24.56,60.30,26.15,10.34,-0.18,-1.77,1.14,572.45,,,,34.35,21.25
2019.00,9.00,16.00,7.00,21.28,55.36,27.07,10.23,-0.71,-1.72,1.01,574.53,,,,74.22,17.20
2019.00,9.00,16.00,8.00,18.01,50.41,27.38,10.12,-1.24,-1.67,0.88,168.61,0.45,2.74,0.16,78.35,12.12
2019.00,9.00,16.00,9.00,14.73,45.47,26.59,10.01,-1.77,-1.62,0.75,339.85,,,,72.40,8.40
2019.00,9.00,16.00,10.00,9.82,59.23,27.18,9.15,-1.76,-0.59,1.50,158.60,,,,67.30,6.65
2019.00,9.00,16.00,11.00,4.91,72.99,26.61,8.29,-1.75,0.44,2.25,193.37,,,,66.97,6.40
2019.00,9.00,16.00,12.00,0.00,86.75,26.62,7.43,-1.74,1.47,3.01,325.36,,,,69.50,7.07
2019.00,9.00,16.00,13.00,9.35,73.84,26.48,7.62,-0.79,0.66,2.57,178.98,,,,60.65,9.78
2019.00,9.00,16.00,14.00,18.70,60.92,26.95,7.82,0.16,-0.14,2.14,171.68,,,,48.05,15.27
2019.00,9.00,16.00,15.00,28.05,48.01,26.47,8.01,1.11,-0.95,1.71,253.04,,,,37.05,12.85
2019.00,9.00,16.00,16.00,41.22,38.32,26.00,7.62,1.25,-1.01,2.00,113.28,,,,29.87,13.55
2019.00,9.00,16.00,17.00,54.39,28.62,27.69,7.24,1.39,-1.08,2.29,84.92,,,,29.75,14.47
2019.00,9.00,16.00,18.00,67.55,18.93,27.79,6.85,1.53,-1.14,2.58,613.18,,,,18.88,15.93
2019.00,9.00,16.00,19.00,65.68,19.93,26.95,6.52,1.59,-1.05,2.48,827.68,,,,14.27,17.47
2019.00,9.00,16.00,20.00,63.82,20.93,27.08,6.19,1.66,-0.97,2.38,171.49,,,,8.90,21.80
2019.00,9.00,16.00,21.00,61.95,21.93,27.60,5.85,1.72,-0.88,2.27,166.24,,,,24.30,22.00
2019.00,9.00,16.00,22.00,53.01,27.91,28.25,5.90,1.37,-1.23,1.80,316.04,,,,17.57,26.03
2019.00,9.00,16.00,23.00,44.07,33.90,25.93,5.94,1.03,-1.57,1.33,212.17,,,,13.22,25.30
2022.00,5.00,16.00,0.00,119.24,72.53,33.54,9.78,-3.31,2.64,-0.20,673.88,,,,14.90,24.50
2022.00,5.00,16.00,1.00,111.20,69.07,34.59,9.34,-1.84,1.94,-0.17,1430.41,,,,10.82,29.65
2022.00,5.00,16.00,2.00,103.16,65.61,35.10,8.90,-0.38,1.23,-0.14,1450.84,,,,11.42,28.40
2022.00,5.00,16.00,3.00,95.12,62.15,35.77,8.47,1.08,0.52,-0.11,1467.43,,,,23.02,21.88
2022.00,5.00,16.00,4.00,90.81,66.58,32.83,8.34,0.27,-0.30,0.10,529.01,,,,28.38,24.10
2022.00,5.00,16.00,5.00,86.51,71.01,30.75,8.22,-0.55,-1.13,0.30,552.15,,,,41.45,20.62
2022.00,5.00,16.00,6.00,82.20,75.45,28.89,8.10,-1.37,-1.96,0.51,438.45,,,,63.55,11.85
2022.00,5.00,16.00,7.00,85.56,72.87,30.07,7.58,-1.87,-0.96,0.12,314.70,,,,77.85,3.93
2022.00,5.00,16.00,8.00,88.93,70.30,30.79,7.07,-2.36,0.04,-0.27,395.05,0.81,2.79,0.29,83.97,4.65
2022.00,5.00,16.00,9.00,92.30,67.72,30.53,6.55,-2.86,1.04,-0.65,182.59,,,,89.42,2.10
2022.00,5.00,16.00,10.00,103.42,73.78,28.16,6.85,-2.16,1.82,-0.24,205.98,,,,96.85,4.70
2022.00,5.00,16.00,11.00,114.55,79.83,31.78,7.15,-1.45,2.60,0.18,564.50,,,,90.90,6.00
2022.00,5.00,16.00,12.00,125.68,85.89,32.23,7.45,-0.75,3.38,0.60,82.79,,,,81.72,9.40
2022.00,5.00,16.00,13.00,118.57,73.73,33.45,7.12,-0.60,2.93,0.52,67.19,,,,61.10,33.25
2022.00,5.00,16.00,14.00,111.46,61.56,33.98,6.80,-0.45,2.48,0.44,71.19,,,,21.75,59.50
2022.00,5.00,16.00,15.00,104.36,49.40,31.97,6.48,-0.29,2.04,0.37,537.71,,,,13.72,71.67
2022.00,5.00,16.00,16.00,110.57,49.00,29.40,6.08,-0.43,2.03,0.40,623.03,,,,57.15,8.73
2022.00,5.00,16.00,17.00,116.78,48.61,30.16,5.69,-0.56,2.02,0.43,562.90,,,,55.17,9.50
2022.00,5.00,16.00,18.00,122.99,48.21,29.20,5.29,-0.70,2.01,0.46,658.54,,,,54.35,10.55
2022.00,5.00,16.00,19.00,122.16,46.07,27.18,5.98,-0.76,1.68,0.41,477.82,,,,56.05,5.83
2022.00,5.00,16.00,20.00,121.33,43.93,27.73,6.67,-0.83,1.36,0.35,375.12,,,,55.30,6.68
2022.00,5.00,16.00,21.00,120.50,41.80,28.82,7.36,-0.90,1.03,0.29,349.17,,,,53.98,15.30
2022.00,5.00,16.00,22.00,119.81,36.72,29.41,7.31,-1.21,1.10,0.02,146.95,,,,53.98,20.40
2022.00,5.00,16.00,23.00,119.13,31.65,29.54,7.25,-1.53,1.17,-0.24,246.86,,,,81.47,35.88
2023.00,11.00,13.00,0.00,58.86,28.66,24.20,8.64,2.74,-0.85,-0.78,95.57,,,,7.40,19.50
2023.00,11.00,13.00,1.00,62.57,28.96,23.50,9.04,2.61,-0.99,-0.97,14.04,,,,9.25,19.70
2023.00,11.00,13.00,2.00,66.29,29.25,22.19,9.44,2.49,-1.12,-1.16,226.15,,,,13.25,24.48
2023.00,11.00,13.00,3.00,70.01,29.55,23.65,9.84,2.37,-1.25,-1.35,130.89,,,,9.43,34.88
2023.00,11.00,13.00,4.00,53.93,49.89,28.18,9.86,2.61,-1.26,-1.43,152.29,,,,24.22,16.90
2023.00,11.00,13.00,5.00,37.85,70.23,25.65,9.87,2.86,-1.27,-1.51,67.49,,,,35.80,14.10
2023.00,11.00,13.00,6.00,21.77,90.57,28.19,9.88,3.10,-1.28,-1.59,146.96,,,,49.30,13.52
2023.00,11.00,13.00,7.00,21.81,92.83,28.44,10.27,3.21,-1.14,-1.51,89.30,,3.45,,61.73,12.88
2023.00,11.00,13.00,8.00,21.85,95.10,27.62,10.66,3.32,-1.00,-1.43,125.91,,,,77.45,11.95
2023.00,11.00,13.00,9.00,21.89,97.36,27.26,11.05,3.44,-0.85,-1.35,420.19,,2.26,,90.70,10.93
2023.00,11.00,13.00,10.00,28.11,78.62,28.67,10.98,3.65,-0.57,-1.12,265.09,,,,90.12,11.55
2023.00,11.00,13.00,11.00,34.33,59.87,28.00,10.91,3.86,-0.29,-0.89,45.32,,,,77.78,13.32
2023.00,11.00,13.00,12.00,40.56,41.13,28.93,10.84,4.07,-0.00,-0.65,23.74,,,,45.27,21.02
2023.00,11.00,13.00,13.00,43.31,37.56,27.28,11.63,4.01,-0.07,-0.96,43.00,,,,19.43,26.88
2023.00,11.00,13.00,14.00,46.06,33.99,26.77,12.43,3.95,-0.14,-1.27,89.30,,,,10.55,30.17
2023.00,11.00,13.00,15.00,48.81,30.42,27.32,13.22,3.90,-0.21,-1.59,61.88,,,,8.20,31.02
2023.00,11.00,13.00,16.00,63.67,26.89,28.28,12.18,3.43,-0.40,-1.24,21.69,,,,7.70,35.27
2023.00,11.00,13.00,17.00,78.52,23.35,28.47,11.14,2.96,-0.58,-0.90,59.35,,,,6.73,36.83
2023.00,11.00,13.00,18.00,93.37,19.82,30.88,10.11,2.49,-0.77,-0.56,101.40,,,,5.10,32.92
2023.00,11.00,13.00,19.00,87.36,20.88,32.14,9.94,2.86,-0.39,-0.36,177.96,,,,4.03,29.40
2023.00,11.00,13.00,20.00,81.35,21.94,30.24,9.78,3.24,-0.00,-0.16,52.37,,,,5.78,32.40
2023.00,11.00,13.00,21.00,75.34,23.00,29.21,9.62,3.62,0.38,0.04,46.08,,,,8.25,26.05
2023.00,11.00,13.00,22.00,73.87,25.49,29.72,8.75,3.30,-0.03,0.07,49.71,,,,8.40,21.98
2023.00,11.00,13.00,23.00,72.40,27.97,32.04,7.89,2.97,-0.44,0.10,309.82,,,,7.70,18.40
2020.00,1.00,9.00,0.00,50.76,17.30,13.44,20.68,-0.72,-0.35,-0.53,111.97,,,,15.65,20.50
2020.00,1.00,9.00,1.00,47.44,19.45,8.58,20.76,-0.46,-0.34,-0.52,51.75,,,,15.40,21.88
2020.00,1.00,9.00,2.00,44.12,21.61,9.96,20.84,-0.20,-0.33,-0.51,192.01,,,,11.60,23.35
2020.00,1.00,9.00,3.00,40.80,23.76,9.21,20.92,0.07,-0.32,-0.51,124.69,,,,14.88,25.00
2020.00,1.00,9.00,4.00,41.99,26.60,7.23,21.01,-0.73,-0.37,-0.42,21.30,,,,13.03,26.27
2020.00,1.00,9.00,5.00,43.19,29.43,8.38,21.11,-1.54,-0.42,-0.34,15.47,,,,23.45,23.82
2020.00,1.00,9.00,6.00,44.39,32.27,8.65,21.20,-2.34,-0.47,-0.25,16.17,,,,24.05,23.18
2020.00,1.00,9.00,7.00,40.63,30.51,9.63,21.13,-2.92,-0.45,-0.34,29.64,,,,33.43,22.68
2020.00,1.00,9.00,8.00,36.86,28.74,10.18,21.06,-3.50,-0.44,-0.43,22.18,1.00,1.08,0.92,41.83,22.00
2020.00,1.00,9.00,9.00,33.10,26.98,9.58,20.98,-4.08,-0.43,-0.52,16.87,,,,45.38,22.40
2020.00,1.00,9.00,10.00,37.40,29.05,10.50,20.97,-4.24,-0.15,-0.55,41.07,,,,45.60,21.60
2020.00,1.00,9.00,11.00,41.69,31.13,12.77,20.96,-4.39,0.12,-0.59,286.84,,,,45.88,22.17
2020.00,1.00,9.00,12.00,45.99,33.20,10.72,20.95,-4.54,0.40,-0.63,109.08,,,,43.00,23.23
2020.00,1.00,9.00,13.00,48.59,28.00,12.66,20.80,-3.38,0.94,0.30,142.67,,,,32.98,28.35
2020.00,1.00,9.00,14.00,51.18,22.80,15.46,20.64,-2.23,1.49,1.23,486.31,,,,21.72,34.12
2020.00,1.00,9.00,15.00,53.77,17.59,12.86,20.48,-1.07,2.03,2.16,36.49,,,,18.05,35.15
2020.00,1.00,9.00,16.00,46.96,18.28,12.62,20.77,-1.11,0.84,1.64,15.49,,,,18.60,36.08
2020.00,1.00,9.00,17.00,40.15,18.96,14.19,21.06,-1.14,-0.35,1.13,295.70,,,,15.22,37.30
2020.00,1.00,9.00,18.00,33.34,19.65,12.23,21.35,-1.18,-1.54,0.61,111.60,,,,8.00,39.80
2020.00,1.00,9.00,19.00,28.60,25.29,11.32,21.55,-0.84,-0.67,0.68,151.44,,,,5.80,36.82
2020.00,1.00,9.00,20.00,23.86,30.94,11.61,21.76,-0.50,0.21,0.75,60.68,,,,7.40,36.27
2020.00,1.00,9.00,21.00,19.12,36.58,12.54,21.97,-0.16,1.09,0.81,45.72,,,,7.60,30.40
2020.00,1.00,9.00,22.00,14.24,45.34,15.19,22.07,0.19,0.76,0.56,102.99,,,,7.17,33.67
2020.00,1.00,9.00,23.00,9.36,54.10,14.12,22.17,0.54,0.43,0.30,109.28,,,,3.70,34.52
2019.00,11.00,24.00,0.00,34.75,19.36,7.72,18.28,-2.49,-0.36,2.06,32.28,,,,11.60,45.12
2019.00,11.00,24.00,1.00,25.64,30.80,9.49,18.45,-1.90,-0.52,2.24,113.09,,,,24.15,30.48
2019.00,11.00,24.00,2.00,16.53,42.24,12.73,18.62,-1.31,-0.67,2.42,100.36,,,,14.47,42.42
2019.00,11.00,24.00,3.00,7.42,53.68,14.48,18.79,-0.72,-0.82,2.60,149.70,,,,19.03,45.55
2019.00,11.00,24.00,4.00,5.01,78.55,8.37,19.71,-1.41,-0.38,1.85,97.70,,,,43.00,31.70
2019.00,11.00,24.00,5.00,2.59,103.43,9.30,20.63,-2.10,0.05,1.11,147.62,,,,60.73,26.35
2019.00,11.00,24.00,6.00,0.17,128.30,9.35,21.56,-2.78,0.49,0.36,364.61,,,,73.03,25.50
2019.00,11.00,24.00,7.00,7.87,113.26,7.97,21.26,-2.90,0.07,0.82,118.90,,,,78.35,22.52
2019.00,11.00,24.00,8.00,15.57,98.21,6.76,20.97,-3.01,-0.36,1.28,26.26,,,,71.88,17.95
2019.00,11.00,24.00,9.00,23.26,83.16,8.80,20.68,-3.13,-0.78,1.74,59.17,0.34,2.14,0.16,69.65,17.70
2019.00,11.00,24.00,10.00,22.20,74.50,7.96,20.87,-2.90,-1.41,1.77,32.17,,,,68.03,19.15
2019.00,11.00,24.00,11.00,21.14,65.83,9.66,21.07,-2.67,-2.04,1.80,47.02,,,,53.12,24.05
2019.00,11.00,24.00,12.00,20.07,57.17,10.02,21.26,-2.44,-2.67,1.83,50.57,,,,29.78,43.97
2019.00,11.00,24.00,13.00,24.62,47.05,10.45,20.37,-1.08,-2.27,0.19,70.48,,,,8.10,72.27
2019.00,11.00,24.00,14.00,29.17,36.94,8.82,19.48,0.29,-1.86,-1.45,43.42,,,,11.22,71.68
2019.00,11.00,24.00,15.00,33.73,26.82,9.29,18.59,1.65,-1.46,-3.10,60.39,,,,16.55,59.45
2019.00,11.00,24.00,16.00,27.46,34.04,9.19,18.66,1.50,-0.70,-1.23,16.09,,,,15.00,56.90
2019.00,11.00,24.00,17.00,21.20,41.26,14.31,18.73,1.35,0.05,0.64,240.58,,,,12.12,56.60
2019.00,11.00,24.00,18.00,14.93,48.48,15.30,18.80,1.20,0.81,2.51,210.15,,,,9.98,57.15
2019.00,11.00,24.00,19.00,27.26,38.85,12.17,19.59,1.24,0.79,1.74,19.95,,,,9.80,58.38
2019.00,11.00,24.00,20.00,39.59,29.22,10.99,20.38,1.28,0.78,0.97,31.27,,,,12.60,41.75
2019.00,11.00,24.00,21.00,51.92,19.59,8.81,21.17,1.32,0.77,0.20,47.19,,,,25.83,34.80
2019.00,11.00,24.00,22.00,35.69,38.42,9.13,21.42,1.18,0.15,0.36,20.61,,,,14.15,37.83
2019.00,11.00,24.00,23.00,19.47,57.24,9.99,21.66,1.03,-0.46,0.52,65.72,,,,9.80,42.08
2021.00,9.00,13.00,0.00,45.99,64.34,40.39,9.32,1.48,-0.09,0.65,1133.00,,,,6.92,14.30
2021.00,9.00,13.00,1.00,65.14,50.13,38.95,8.31,1.50,-0.40,0.87,3649.05,,,,5.78,15.28
2021.00,9.00,13.00,2.00,84.30,35.93,40.34,7.29,1.52,-0.72,1.10,3454.98,,,,7.48,16.90
2021.00,9.00,13.00,3.00,103.45,21.72,41.10,6.28,1.54,-1.03,1.32,2867.61,,,,10.65,20.67
2021.00,9.00,13.00,4.00,104.48,24.36,43.05,6.57,1.88,-1.19,0.59,4139.17,,,,21.15,24.92
2021.00,9.00,13.00,5.00,105.51,26.99,40.86,6.87,2.21,-1.34,-0.14,4151.50,,,,45.92,37.10
2021.00,9.00,13.00,6.00,106.54,29.63,38.05,7.16,2.55,-1.49,-0.87,2954.10,,,,89.67,24.48
2021.00,9.00,13.00,7.00,111.37,30.44,32.57,7.31,2.29,-1.10,-0.88,1258.96,,,,61.62,20.80
2021.00,9.00,13.00,8.00,116.19,31.24,31.91,7.45,2.02,-0.70,-0.90,1700.97,,2.31,,37.25,14.10
2021.00,9.00,13.00,9.00,121.01,32.05,33.63,7.60,1.76,-0.30,-0.92,1905.19,,,,30.80,11.82
2021.00,9.00,13.00,10.00,122.97,34.08,35.12,7.60,2.14,-0.30,-0.67,1868.14,,,,27.20,13.10
2021.00,9.00,13.00,11.00,124.92,36.10,37.93,7.61,2.52,-0.29,-0.42,2550.54,,,,30.60,23.35
2021.00,9.00,13.00,12.00,126.88,38.13,39.69,7.61,2.90,-0.29,-0.17,2737.47,,,,22.30,23.95
2021.00,9.00,13.00,13.00,134.58,36.79,39.99,7.23,3.35,-0.71,-0.25,3032.83,,,,23.02,24.20
2021.00,9.00,13.00,14.00,142.27,35.44,39.87,6.85,3.81,-1.12,-0.34,3129.25,,,,24.55,21.88
2021.00,9.00,13.00,15.00,149.97,34.09,39.17,6.47,4.27,-1.54,-0.42,2974.70,,,,18.00,20.23
2021.00,9.00,13.00,16.00,148.76,39.53,40.05,6.76,4.79,-2.16,-0.25,2781.10,,,,14.10,21.92
2021.00,9.00,13.00,17.00,147.54,44.97,40.50,7.06,5.30,-2.77,-0.09,3772.74,,,,12.85,21.30
2021.00,9.00,13.00,18.00,146.33,50.41,40.88,7.35,5.82,-3.39,0.07,3559.29,,,,12.27,23.23
2021.00,9.00,13.00,19.00,148.84,48.90,42.00,7.07,4.38,-2.74,0.05,4135.94,,,,11.65,22.98
2021.00,9.00,13.00,20.00,151.34,47.39,42.17,6.79,2.93,-2.09,0.02,4557.11,,,,14.10,13.78
2021.00,9.00,13.00,21.00,153.85,45.88,41.62,6.51,1.49,-1.44,-0.00,4288.05,,,,14.62,12.80
2021.00,9.00,13.00,22.00,152.06,49.27,42.68,6.49,-0.83,0.44,-0.18,3644.11,,,,11.77,13.58
2021.00,9.00,13.00,23.00,150.28,52.67,41.90,6.47,-3.15,2.32,-0.36,3380.54,,,,9.93,12.53
2019.00,11.00,19.00,0.00,24.32,78.01,19.75,14.30,2.57,-0.63,2.54,41.12,,,,17.62,42.45
2019.00,11.00,19.00,1.00,25.93,77.49,20.15,13.86,2.06,-0.46,2.23,35.12,,,,15.08,46.25
2019.00,11.00,19.00,2.00,27.55,76.97,21.40,13.42,1.55,-0.30,1.91,36.57,,,,11.85,43.88
2019.00,11.00,19.00,3.00,29.17,76.45,24.00,12.98,1.04,-0.13,1.60,59.12,,,,9.62,58.08
2019.00,11.00,19.00,4.00,26.51,76.33,24.53,12.45,-0.12,0.18,1.78,59.93,,,,11.88,66.68
2019.00,11.00,19.00,5.00,23.86,76.20,23.16,11.92,-1.29,0.50,1.95,46.80,,,,30.95,68.53
2019.00,11.00,19.00,6.00,21.20,76.08,21.22,11.38,-2.45,0.82,2.12,71.75,,,,62.15,59.20
2019.00,11.00,19.00,7.00,23.02,76.25,18.52,10.58,-2.31,0.51,2.18,35.83,,,,87.75,39.67
2019.00,11.00,19.00,8.00,24.83,76.42,19.96,9.78,-2.18,0.20,2.23,22.59,,,,100.90,30.07
2019.00,11.00,19.00,9.00,26.64,76.59,21.48,8.98,-2.04,-0.11,2.28,21.45,2.29,3.83,0.60,106.05,25.80
2019.00,11.00,19.00,10.00,21.49,87.12,21.37,8.74,-1.68,-0.23,2.47,16.72,,,,97.07,23.32
